HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Hhd_size,Residence,WS,ID,Rela
4859,11308,1,13,0,0,0,1,3,2,990,Schools,2149,1
4859,11309,1,14,0,0,0,1,3,2,990,Schools,2246,0
4860,11310,1,12,0,0,0,1,3,2,990,Schools,2150,0
4860,11311,1,13,0,0,0,1,3,2,990,Schools,2246,1
4861,11312,1,11,0,0,0,1,2,2,990,Schools,2100,1
4861,11313,1,13,0,0,0,1,3,2,990,Schools,2151,0
4862,11314,1,7,0,0,0,1,2,2,990,Schools,2100,0
4862,11315,1,14,0,0,0,1,3,2,990,Schools,2153,1
4863,11316,1,14,0,0,0,1,3,2,990,Schools,2154,1
4863,11317,1,12,0,0,0,1,3,2,990,Schools,2246,0
4864,11318,1,14,0,0,0,1,3,2,990,Schools,2155,0
4864,11319,1,13,0,0,0,1,3,2,990,Schools,2247,1
4865,11320,1,3,0,0,0,1,1,2,993,Schools,2458,1
4865,11321,1,12,0,0,0,1,3,2,993,Schools,2156,0
4866,11322,1,11,0,0,0,1,2,2,993,Schools,2074,0
4866,11323,1,7,0,0,0,1,2,2,993,Schools,2120,1
4867,11324,1,17,0,0,0,1,4,2,993,Schools,2376,0
4867,11325,1,24,0,0,1,1,9,2,993,Schools,2343,1
4868,11326,1,16,0,0,0,1,4,2,994,Schools,2377,1
4868,11327,1,16,0,0,0,1,4,2,994,Schools,2402,0
4869,11328,1,29,12500,150000,1,2,6,1,196,Shops,1404,1
4870,11329,1,33,12500,150000,1,2,6,1,80,Shops,1405,1
4871,11330,1,31,12500,150000,1,2,6,1,15,Shops,1406,1
4872,11331,1,30,12500,150000,1,2,6,1,321,Shops,1407,1
4873,11332,1,26,12500,150000,1,2,6,1,189,Shops,1408,1
4874,11333,1,29,12500,150000,1,2,6,1,518,Shops,1409,1
4875,11334,1,27,12500,150000,1,2,6,1,44,Shops,1410,1
4876,11335,1,34,12500,150000,1,2,6,1,302,Shops,1411,1
4877,11336,1,32,12500,150000,1,2,6,1,1051,Shops,1412,1
4878,11337,1,25,12500,150000,1,2,6,1,1135,Shops,1413,1
4879,11338,1,31,12500,150000,1,2,6,1,1079,Shops,1414,1
4880,11339,1,32,12500,150000,1,2,6,1,725,Shops,1415,1
4881,11340,1,29,12500,150000,1,2,6,1,283,Shops,1416,1
4882,11341,1,31,12500,150000,1,2,6,1,65,Shops,1417,1
4883,11342,1,34,12500,150000,1,2,6,1,50,Shops,1418,1
4884,11343,1,34,12500,150000,1,2,6,1,1082,Shops,1419,1
4885,11344,1,30,12500,150000,1,2,6,1,13,Shops,1420,1
4886,11345,1,33,12500,150000,1,2,6,1,1480,Shops,1421,1
4887,11346,1,28,12500,150000,1,2,6,1,466,Shops,1422,1
4888,11347,1,26,12500,150000,1,2,6,1,378,Shops,1423,1
4889,11348,1,29,12500,150000,1,2,6,1,239,Shops,1424,1
4890,11349,1,31,12500,150000,1,2,6,1,580,Shops,1425,1
4891,11350,1,29,12500,150000,1,2,6,1,541,Shops,1426,1
4892,11351,1,27,12500,150000,1,2,6,1,88,Shops,1427,1
4893,11352,1,30,12500,150000,1,2,6,1,652,Shops,1428,1
4894,11353,1,33,12500,150000,1,2,6,1,77,Shops,1429,1
4895,11354,1,29,12500,150000,1,2,6,1,1157,Shops,1430,1
4896,11355,1,29,12500,150000,1,2,6,1,243,Shops,1431,1
4897,11356,1,30,12500,150000,1,2,6,1,738,Shops,1432,1
4898,11357,1,26,12500,150000,1,2,6,1,68,Shops,1433,1
4899,11358,1,34,12500,150000,1,2,6,1,777,Shops,1434,1
4900,11359,1,28,12500,150000,1,2,6,1,50,Shops,1435,1
4901,11360,1,36,9000,108000,1,2,6,3,1744,Firms,257,1
4901,11361,0,14,0,108000,0,1,3,3,1744,Schools,2247,0
4901,11362,1,19,0,108000,1,1,7,3,1744,Schools,2310,0
4902,11363,1,39,24604,295250,1,2,6,3,1744,Firms,258,1
4902,11364,0,13,0,295250,0,1,3,3,1744,Schools,2136,0
4902,11365,1,16,0,295250,0,1,4,3,1744,Schools,2383,0
4903,11366,1,38,16222,194658,1,2,6,3,1750,Firms,259,1
4903,11367,0,9,0,194658,0,1,2,3,1750,Schools,2029,0
4903,11368,1,6,0,194658,0,1,2,3,1750,Schools,2105,0
4904,11369,1,43,9000,108000,1,2,6,3,1750,Firms,260,1
4904,11370,0,12,0,108000,0,1,3,3,1750,Schools,2243,0
4904,11371,1,13,0,108000,0,1,3,3,1750,Schools,2248,0
4905,11372,1,42,9000,108000,1,2,6,3,1751,Firms,261,1
4905,11373,0,12,0,108000,0,1,3,3,1751,Schools,2235,0
4905,11374,1,24,0,108000,1,1,9,3,1751,Schools,2370,0
4906,11375,1,41,19393,232711,1,2,6,3,1751,Firms,262,1
4906,11376,0,9,0,232711,0,1,2,3,1751,Schools,2040,0
4906,11377,1,14,0,232711,0,1,3,3,1751,Schools,2137,0
4907,11378,1,35,3624,43483,1,2,6,3,1761,Firms,263,1
4907,11379,0,6,0,43483,0,1,2,3,1761,Schools,2120,0
4907,11380,1,13,0,43483,0,1,3,3,1761,Schools,2138,0
4908,11381,1,37,8910,106922,1,2,6,3,1761,Firms,264,1
4908,11382,0,12,0,106922,0,1,3,3,1761,Schools,2139,0
4908,11383,1,14,0,106922,0,1,3,3,1761,Schools,2191,0
4909,11384,1,39,9000,108000,1,2,6,3,1773,Firms,317,1
4909,11385,0,16,0,108000,0,1,4,3,1773,Schools,2412,0
4909,11386,1,23,0,108000,1,1,9,3,1773,Schools,2342,0
4910,11387,0,0,0,162823,0,1,0,3,1773,0,0,0
4910,11388,0,44,9000,162823,1,2,4,3,1773,Firms,71,0
4910,11389,0,31,4569,162823,0,2,7,3,1773,Firms,265,1
4911,11390,0,35,12500,203562,1,2,4,3,1776,Shops,1899,0
4911,11391,0,29,4464,203562,0,2,7,3,1776,Firms,266,1
4911,11392,0,6,0,203562,0,1,2,3,1776,Schools,2029,0
4912,11393,0,36,9000,167250,1,2,4,3,1776,Firms,268,1
4912,11394,0,27,4938,167250,0,2,7,3,1776,Firms,267,0
4912,11395,0,5,0,167250,0,1,1,3,1776,Schools,2468,0
4913,11396,0,41,9000,187669,1,2,4,3,1777,Firms,347,0
4913,11397,0,25,6639,187669,0,2,7,3,1777,Firms,269,1
4913,11398,0,13,0,187669,0,1,3,3,1777,Schools,2139,0
4914,11399,0,43,7139,193662,1,2,4,3,1777,Firms,270,1
4914,11400,0,32,9000,193662,1,2,7,3,1777,Shops,1904,0
4914,11401,0,14,0,193662,0,1,3,3,1777,Schools,2140,0
4915,11402,0,40,12500,264354,1,2,4,3,1793,Shops,1660,1
4915,11403,0,30,9530,264354,0,2,7,3,1793,Firms,271,0
4915,11404,0,7,0,264354,0,1,2,3,1793,Schools,2030,0
4916,11405,0,39,7623,199472,1,2,4,3,1793,Firms,272,1
4916,11406,0,34,9000,199472,0,2,7,3,1793,Firms,273,0
4916,11407,0,13,0,199472,0,1,3,3,1793,Schools,2141,0
4917,11408,0,38,9000,182857,1,2,4,3,1819,Firms,815,1
4917,11409,0,34,6238,182857,0,2,7,3,1819,Firms,274,0
4917,11410,0,11,0,182857,0,1,2,3,1819,Schools,2031,0
4918,11411,0,35,12500,257784,1,2,4,3,1819,Shops,1828,0
4918,11412,0,32,8982,257784,0,2,7,3,1819,Firms,275,1
4918,11413,0,20,0,257784,0,1,7,3,1819,Schools,2305,0
4919,11414,0,39,5178,170131,1,2,4,3,1820,Firms,276,1
4919,11415,0,31,9000,170131,0,2,7,3,1820,Firms,277,0
4919,11416,0,7,0,170131,0,1,2,3,1820,Schools,2031,0
4920,11417,0,39,5257,171078,1,2,4,3,1820,Firms,278,1
4920,11418,0,25,9000,171078,0,2,7,3,1820,Shops,1816,0
4920,11419,0,13,0,171078,0,1,3,3,1820,Schools,2142,0
4921,11420,0,41,9000,220785,1,2,4,3,1822,Firms,586,1
4921,11421,0,26,9399,220785,1,2,7,3,1822,Firms,279,0
4921,11422,0,17,0,220785,0,1,4,3,1822,Schools,2395,0
4922,11423,0,39,6288,183454,1,2,4,3,1822,Firms,280,1
4922,11424,0,29,9000,183454,0,2,7,3,1822,Firms,281,0
4922,11425,0,12,0,183454,0,1,3,3,1822,Schools,2143,0
4923,11426,0,39,9000,153938,1,2,4,3,1842,Firms,755,0
4923,11427,0,32,3828,153938,0,2,7,3,1842,Firms,282,1
4923,11428,0,9,0,153938,0,1,2,3,1842,Schools,2032,0
4924,11429,0,41,4570,162843,1,2,4,3,1842,Firms,283,0
4924,11430,0,33,9000,162843,0,2,7,3,1842,Firms,284,1
4924,11431,0,12,0,162843,0,1,3,3,1842,Schools,2144,0
4925,11432,0,36,3239,146866,1,2,4,3,1847,Firms,285,0
4925,11433,0,31,9000,146866,0,2,7,3,1847,Schools,2485,1
4925,11434,0,21,0,146866,0,1,7,3,1847,Schools,2305,0
4926,11435,0,43,4649,163783,1,2,4,3,1847,Firms,287,0
4926,11436,0,27,9000,163783,0,2,7,3,1847,Shops,1670,0
4926,11437,0,18,0,163783,0,1,7,3,1847,Schools,2305,1
4927,11438,0,35,9000,147362,1,2,4,3,1850,Firms,239,1
4927,11439,0,26,3280,147362,0,2,7,3,1850,Firms,288,0
4927,11440,0,14,0,147362,0,1,3,3,1850,Schools,2144,0
4928,11441,0,44,12500,190169,1,2,4,3,1850,Shops,1910,0
4928,11442,0,32,3347,190169,0,2,7,3,1850,Firms,289,1
4928,11443,0,8,0,190169,0,1,2,3,1850,Schools,2033,0
4929,11444,0,41,6663,229957,1,2,4,3,1858,Firms,290,1
4929,11445,0,30,12500,229957,0,2,7,3,1858,Firms,254,0
4929,11446,0,12,0,229957,0,1,3,3,1858,Schools,2145,0
4930,11447,0,41,9000,168440,1,2,4,3,1858,Firms,434,1
4930,11448,0,30,5037,168440,0,2,7,3,1858,Firms,291,0
4930,11449,0,14,0,168440,0,1,3,3,1858,Schools,2146,0
4931,11450,0,35,9000,184201,1,2,4,3,1864,Firms,491,0
4931,11451,0,31,6350,184201,0,2,7,3,1864,Firms,292,1
4931,11452,0,21,0,184201,0,1,7,3,1864,Schools,2305,0
4932,11453,0,35,7938,203255,1,2,4,3,1864,Firms,293,0
4932,11454,0,32,9000,203255,0,2,7,3,1864,Shops,1299,1
4932,11455,0,12,0,203255,0,1,3,3,1864,Schools,2147,0
4933,11456,0,44,9000,258000,1,2,4,3,1889,Firms,776,0
4933,11457,0,30,12500,258000,0,2,7,3,1889,Firms,348,1
4933,11458,0,14,0,258000,0,1,3,3,1889,Schools,2237,0
4934,11459,0,42,9000,196094,1,2,4,3,1889,Firms,654,0
4934,11460,0,26,7341,196094,0,2,7,3,1889,Firms,294,1
4934,11461,0,22,0,196094,0,1,9,3,1889,Schools,2364,0
4935,11462,0,44,9000,181429,1,2,4,3,1907,Firms,154,0
4935,11463,0,29,6119,181429,0,2,7,3,1907,Firms,295,0
4935,11464,0,20,0,181429,0,1,7,3,1907,Schools,2306,1
4936,11465,0,36,9643,223720,1,2,4,3,1907,Firms,296,0
4936,11466,0,34,9000,223720,0,2,7,3,1907,Shops,1718,0
4936,11467,0,18,0,223720,0,1,7,3,1907,Schools,2306,1
4937,11468,0,39,12500,244007,1,2,4,3,1922,Firms,19,0
4937,11469,0,32,7834,244007,0,2,7,3,1922,Firms,297,1
4937,11470,0,20,0,244007,0,1,7,3,1922,Schools,2306,0
4938,11471,0,1,0,208142,0,1,0,3,1922,0,0,0
4938,11472,0,35,9000,208142,1,2,4,3,1922,Firms,758,0
4938,11473,0,34,8345,208142,0,2,7,3,1922,Firms,298,1
4939,11474,0,44,9000,153592,1,2,4,3,1939,Firms,224,1
4939,11475,0,32,3799,153592,0,2,7,3,1939,Firms,299,0
4939,11476,0,7,0,153592,0,1,2,3,1939,Schools,2033,0
4940,11477,0,41,9000,258000,1,2,4,3,1939,Firms,300,1
4940,11478,0,34,12500,258000,0,2,7,3,1939,Firms,491,0
4940,11479,0,6,0,258000,0,1,2,3,1939,Schools,2114,0
4941,11480,0,2,0,268726,0,1,0,3,1951,0,0,0
4941,11481,0,35,12500,268726,1,2,4,3,1951,Shops,1190,0
4941,11482,0,30,9894,268726,0,2,7,3,1951,Firms,301,1
4942,11483,0,41,3678,152140,1,2,4,3,1951,Firms,302,1
4942,11484,0,30,9000,152140,0,2,7,3,1951,Shops,1446,0
4942,11485,0,19,0,152140,0,1,7,3,1951,Schools,2306,0
4943,11486,0,42,6460,185519,1,2,4,3,1960,Firms,303,1
4943,11487,0,29,9000,185519,0,2,7,3,1960,Shops,1749,0
4943,11488,0,23,0,185519,0,1,9,3,1960,Schools,2364,0
4944,11489,0,40,9000,258000,1,2,4,3,1960,Firms,548,1
4944,11490,0,31,12500,258000,0,2,7,3,1960,Firms,766,0
4944,11491,0,14,0,258000,0,1,3,3,1960,Schools,2240,0
4945,11492,0,35,7125,193504,1,2,4,3,1966,Firms,304,0
4945,11493,0,32,9000,193504,0,2,7,3,1966,Shops,1342,1
4945,11494,0,19,0,193504,0,1,7,3,1966,Schools,2307,0
4946,11495,0,40,7594,199125,1,2,4,3,1966,Firms,305,0
4946,11496,0,26,9000,199125,0,2,7,3,1966,Firms,306,0
4946,11497,0,21,0,199125,0,1,7,3,1966,Schools,2307,1
4947,11498,0,35,12500,258000,1,2,4,3,1969,Firms,278,0
4947,11499,0,28,9000,258000,0,2,7,3,1969,Firms,709,0
4947,11500,0,18,0,258000,0,1,7,3,1969,Schools,2318,1
4948,11501,0,38,12500,260213,1,2,4,3,1969,Firms,218,0
4948,11502,0,28,9184,260213,0,2,7,3,1969,Firms,307,1
4948,11503,0,19,0,260213,0,1,7,3,1969,Schools,2307,0
4949,11504,0,40,5564,174765,1,2,4,3,1971,Firms,308,1
4949,11505,0,28,9000,174765,0,2,7,3,1971,Shops,1932,0
4949,11506,0,16,0,174765,0,1,4,3,1971,Schools,2396,0
4950,11507,0,37,9000,198998,1,2,4,3,1971,Firms,771,1
4950,11508,0,30,7583,198998,0,2,7,3,1971,Firms,309,0
4950,11509,0,19,0,198998,0,1,7,3,1971,Schools,2307,0
4951,11510,0,39,6944,191332,1,2,4,3,1972,Firms,310,0
4951,11511,0,33,9000,191332,0,2,7,3,1972,Shops,1040,1
4951,11512,0,17,0,191332,0,1,4,3,1972,Schools,2396,0
4952,11513,0,37,9000,258000,1,2,4,3,1972,Firms,99,1
4952,11514,0,33,12500,258000,0,2,7,3,1972,Firms,730,0
4952,11515,0,16,0,258000,0,1,4,3,1972,Schools,2410,0
4953,11516,1,36,7817,93799,1,2,4,2,994,Firms,311,1
4953,11517,0,7,0,93799,0,1,2,2,994,Schools,2034,0
4954,11518,1,0,0,108000,0,1,0,2,994,0,0,0
4954,11519,0,42,9000,108000,1,2,4,2,994,Firms,312,1
4955,11520,1,37,9000,108000,1,2,4,2,994,Schools,2486,1
4955,11521,0,15,0,108000,0,1,4,2,994,Schools,2379,0
4956,11522,1,0,0,108000,0,1,0,2,995,0,0,0
4956,11523,0,35,9000,108000,1,2,4,2,995,Firms,902,1
4957,11524,1,35,9000,108000,1,2,4,2,995,Firms,221,0
4957,11525,0,18,0,108000,0,1,7,2,995,Schools,2317,1
4958,11526,1,36,5543,66512,1,2,4,2,996,Firms,313,0
4958,11527,0,23,0,66512,0,1,9,2,996,Schools,2364,1
4959,11528,1,40,9245,110941,1,2,4,2,996,Firms,314,1
4959,11529,0,6,0,110941,0,1,2,2,996,Schools,2035,0
4960,11530,1,40,6714,80565,1,2,4,2,996,Firms,315,1
4960,11531,0,7,0,80565,0,1,2,2,996,Schools,2036,0
4961,11532,1,36,9000,108000,1,2,4,2,997,Firms,941,1
4961,11533,0,21,0,108000,0,1,7,2,997,Schools,2285,0
4962,11534,1,35,9000,108000,1,2,4,2,997,Firms,161,1
4962,11535,0,18,0,108000,0,1,6,2,997,Schools,2414,0
4963,11536,1,36,7538,90456,1,2,4,2,998,Firms,316,1
4963,11537,0,10,0,90456,0,1,2,2,998,Schools,2036,0
4964,11538,1,41,6368,76418,1,2,4,2,1001,Firms,317,0
4964,11539,0,23,0,76418,0,1,9,2,1001,Schools,2365,1
4965,11540,1,37,6958,83493,1,2,4,2,1001,Firms,318,0
4965,11541,0,19,0,83493,0,1,6,2,1001,Schools,2483,1
4966,11542,1,35,9000,108000,1,2,4,2,1003,Firms,690,1
4966,11543,0,13,0,108000,0,1,3,2,1003,Schools,2202,0
4967,11544,1,40,9000,108000,1,2,4,2,1003,Firms,867,1
4967,11545,0,13,0,108000,0,1,3,2,1003,Schools,2241,0
4968,11546,1,44,4297,51560,1,2,4,2,1003,Firms,319,1
4968,11547,0,15,0,51560,0,1,4,2,1003,Schools,2397,0
4969,11548,1,40,9000,108000,1,2,4,2,1003,Firms,473,1
4969,11549,0,12,0,108000,0,1,3,2,1003,Schools,2248,0
4970,11550,1,39,9000,108000,1,2,4,2,1007,Firms,407,1
4970,11551,0,13,0,108000,0,1,3,2,1007,Schools,2248,0
4971,11552,1,38,9000,108000,1,2,4,2,1007,Firms,410,1
4971,11553,0,9,0,108000,0,1,2,2,1007,Schools,2121,0
4972,11554,1,40,9000,108000,1,2,4,2,1008,Firms,624,1
4972,11555,0,7,0,108000,0,1,2,2,1008,Schools,2121,0
4973,11556,1,37,9000,108000,1,2,4,2,1008,Firms,399,1
4973,11557,0,20,0,108000,0,1,7,2,1008,Schools,2253,0
4974,11558,1,44,9000,108000,1,2,4,2,1008,Firms,11,1
4974,11559,0,9,0,108000,0,1,2,2,1008,Schools,2085,0
4975,11560,1,42,9000,108000,1,2,4,2,1008,Firms,749,0
4975,11561,0,19,0,108000,0,1,7,2,1008,Schools,2318,1
4976,11562,1,36,9000,108000,1,2,4,2,1008,Firms,156,0
4976,11563,0,21,0,108000,0,1,7,2,1008,Schools,2294,1
4977,11564,1,43,9000,108000,1,2,4,2,1008,Firms,481,1
4977,11565,0,8,0,108000,0,1,2,2,1008,Schools,2124,0
4978,11566,1,40,4883,58595,1,2,4,2,1011,Firms,320,1
4978,11567,0,20,0,58595,0,1,7,2,1011,Schools,2308,0
4979,11568,1,44,9000,108000,1,2,4,2,1011,Firms,321,1
4979,11569,0,3,0,108000,0,1,1,2,1011,Schools,2457,0
4980,11570,1,40,6053,72633,1,2,4,2,1011,Firms,322,1
4980,11571,0,12,0,72633,0,1,3,2,1011,Schools,2147,0
4981,11572,1,40,9000,108000,1,2,4,2,1011,Firms,302,1
4981,11573,0,16,0,108000,0,1,4,2,1011,Schools,2410,0
4982,11574,1,41,9000,108000,1,2,4,2,1012,Firms,178,1
4982,11575,0,9,0,108000,0,1,2,2,1012,Schools,2117,0
4983,11576,1,40,6762,81149,1,2,4,2,1012,Firms,323,1
4983,11577,0,17,0,81149,0,1,4,2,1012,Schools,2397,0
4984,11578,1,40,9000,108000,1,2,4,2,1012,Firms,255,1
4984,11579,0,8,0,108000,0,1,2,2,1012,Schools,2093,0
4985,11580,1,42,9000,108000,1,2,4,2,1013,Firms,550,1
4985,11581,0,9,0,108000,0,1,2,2,1013,Schools,2082,0
4986,11582,1,37,9000,108000,1,2,4,2,1015,Firms,324,1
4986,11583,0,18,0,108000,0,1,6,2,1015,Schools,2416,0
4987,11584,1,42,3921,47051,1,2,4,2,1015,Firms,325,0
4987,11585,0,21,0,47051,0,1,7,2,1015,Schools,2308,1
4988,11586,1,43,9000,108000,1,2,4,2,1015,Firms,451,1
4988,11587,0,22,0,108000,0,1,9,2,1015,Schools,2332,0
4989,11588,1,41,9000,108000,1,2,4,2,1015,Firms,326,0
4989,11589,0,20,0,108000,0,1,7,2,1015,Schools,2319,1
4990,11590,1,40,9000,108000,1,2,4,2,1016,Firms,532,1
4990,11591,0,20,0,108000,0,1,7,2,1016,Schools,2252,0
4991,11592,1,38,3524,42282,1,2,4,2,1016,Firms,327,0
4991,11593,0,24,0,42282,0,1,9,2,1016,Schools,2365,1
4992,11594,1,37,8760,105118,1,2,4,2,1016,Firms,328,1
4992,11595,0,6,0,105118,0,1,2,2,1016,Schools,2037,0
4993,11596,1,38,8264,99164,1,2,4,2,1018,Firms,329,1
4993,11597,0,3,0,99164,0,1,1,2,1018,Schools,2470,0
4994,11598,1,39,9000,108000,1,2,4,2,1018,Firms,330,1
4994,11599,0,7,0,108000,0,1,2,2,1018,Schools,2105,0
4995,11600,1,41,4566,54791,1,2,4,2,1018,Firms,331,1
4995,11601,0,22,0,54791,0,1,9,2,1018,Schools,2365,0
4996,11602,1,41,5966,71589,1,2,4,2,1020,Firms,332,0
4996,11603,0,20,0,71589,0,1,7,2,1020,Schools,2308,1
4997,11604,1,42,4853,58241,1,2,4,2,1020,Firms,333,1
4997,11605,0,17,0,58241,0,1,4,2,1020,Schools,2398,0
4998,11606,1,38,5634,67609,1,2,4,2,1021,Firms,334,1
4998,11607,0,18,0,67609,0,1,7,2,1021,Schools,2308,0
4999,11608,1,0,0,108000,0,1,0,2,1022,0,0,0
4999,11609,0,37,9000,108000,1,2,4,2,1022,Firms,76,1
5000,11610,1,2,0,108000,0,1,0,2,1022,0,0,0
5000,11611,0,40,9000,108000,1,2,4,2,1022,Firms,999,1
5001,11612,1,38,5912,70940,1,2,4,2,1022,Firms,335,1
5001,11613,0,7,0,70940,0,1,2,2,1022,Schools,2038,0
5002,11614,1,36,9000,108000,1,2,4,2,1022,Firms,336,1
5002,11615,0,20,0,108000,0,1,7,2,1022,Schools,2268,0
5003,11616,1,36,6724,80688,1,2,4,2,1024,Firms,337,1
5003,11617,0,14,0,80688,0,1,3,2,1024,Schools,2148,0
5004,11618,1,39,8324,99892,1,2,4,2,1024,Firms,338,1
5004,11619,0,17,0,99892,0,1,4,2,1024,Schools,2398,0
5005,11620,1,37,7130,85564,1,2,4,2,1025,Firms,339,1
5005,11621,0,10,0,85564,0,1,2,2,1025,Schools,2038,0
5006,11622,1,43,9000,108000,1,2,4,2,1026,Firms,942,1
5006,11623,0,14,0,108000,0,1,3,2,1026,Schools,2249,0
5007,11624,1,0,0,46666,0,1,0,2,1026,0,0,0
5007,11625,0,35,3889,46666,1,2,4,2,1026,Firms,340,1
5008,11626,1,38,9000,108000,1,2,4,2,1026,Firms,179,1
5008,11627,0,6,0,108000,0,1,2,2,1026,Schools,2070,0
5009,11628,1,35,9000,108000,1,2,4,2,1026,Firms,277,1
5009,11629,0,16,0,108000,0,1,4,2,1026,Schools,2399,0
5010,11630,1,43,3369,40424,1,2,4,2,1027,Firms,341,1
5010,11631,0,7,0,40424,0,1,2,2,1027,Schools,2039,0
5011,11632,1,42,4330,51963,1,2,4,2,1027,Firms,342,1
5011,11633,0,9,0,51963,0,1,2,2,1027,Schools,2040,0
5012,11634,1,37,7043,84512,1,2,4,2,1027,Firms,343,0
5012,11635,0,20,0,84512,0,1,7,2,1027,Schools,2309,1
5013,11636,1,44,9357,112288,1,2,4,2,1028,Firms,344,1
5013,11637,0,13,0,112288,0,1,3,2,1028,Schools,2150,0
5014,11638,1,39,7969,95626,1,2,4,2,1028,Firms,345,1
5014,11639,0,3,0,95626,0,1,1,2,1028,Schools,2471,0
5015,11640,1,40,4583,54999,1,2,4,2,1028,Firms,346,1
5015,11641,0,14,0,54999,0,1,3,2,1028,Schools,2151,0
5016,11642,1,43,5861,70337,1,2,4,2,1028,Firms,347,1
5016,11643,0,16,0,70337,0,1,4,2,1028,Schools,2399,0
5017,11644,1,43,6530,78363,1,2,4,2,1029,Firms,348,1
5017,11645,0,16,0,78363,0,1,4,2,1029,Schools,2399,0
5018,11646,1,37,7277,87323,1,2,4,2,1029,Firms,349,1
5018,11647,0,13,0,87323,0,1,3,2,1029,Schools,2152,0
5019,11648,1,40,9000,108000,1,2,4,2,1031,Firms,345,0
5019,11649,0,20,0,108000,0,1,7,2,1031,Schools,2257,1
5020,11650,1,43,4678,56140,1,2,4,2,1031,Firms,350,0
5020,11651,0,23,0,56140,0,1,9,2,1031,Schools,2365,1
5021,11652,1,43,9000,108000,1,2,4,2,1031,Firms,495,1
5021,11653,0,14,0,108000,0,1,3,2,1031,Schools,2249,0
5022,11654,1,36,9344,112132,1,2,4,2,1031,Firms,351,1
5022,11655,0,12,0,112132,0,1,3,2,1031,Schools,2153,0
5023,11656,1,41,9000,108000,1,2,4,2,1031,Firms,921,0
5023,11657,0,22,0,108000,0,1,9,2,1031,Schools,2329,1
5024,11658,1,44,4288,51451,1,2,4,2,1033,Firms,352,1
5024,11659,0,12,0,51451,0,1,3,2,1033,Schools,2154,0
5025,11660,1,36,9000,108000,1,2,4,2,1033,Firms,852,1
5025,11661,0,13,0,108000,0,1,3,2,1033,Schools,2249,0
5026,11662,1,42,9000,108000,1,2,4,2,1033,Firms,523,1
5026,11663,0,16,0,108000,0,1,4,2,1033,Schools,2410,0
5027,11664,1,44,9000,108000,1,2,4,2,1036,Firms,179,1
5027,11665,0,13,0,108000,0,1,3,2,1036,Schools,2249,0
5028,11666,1,39,9000,108000,1,2,4,2,1036,Firms,464,1
5028,11667,0,12,0,108000,0,1,3,2,1036,Schools,2250,0
5029,11668,1,40,9131,109573,1,2,4,2,1036,Firms,353,1
5029,11669,0,10,0,109573,0,1,2,2,1036,Schools,2041,0
5030,11670,1,36,9000,108000,1,2,4,2,1037,Firms,663,1
5030,11671,0,16,0,108000,0,1,4,2,1037,Schools,2378,0
5031,11672,1,35,9000,108000,1,2,4,2,1037,Firms,760,1
5031,11673,0,15,0,108000,0,1,4,2,1037,Schools,2380,0
5032,11674,1,37,9000,108000,1,2,4,2,1039,Firms,125,1
5032,11675,0,11,0,108000,0,1,2,2,1039,Schools,2117,0
5033,11676,1,37,3062,36747,1,2,4,2,1046,Firms,354,0
5033,11677,0,19,0,36747,0,1,7,2,1046,Schools,2309,1
5034,11678,1,37,9000,108000,1,2,4,2,1046,Firms,589,1
5034,11679,0,13,0,108000,0,1,3,2,1046,Schools,2246,0
5035,11680,1,0,0,99056,0,1,0,2,1046,0,0,0
5035,11681,0,40,8255,99056,1,2,4,2,1046,Firms,355,1
5036,11682,1,36,3138,37660,1,2,4,2,1046,Firms,356,0
5036,11683,0,24,0,37660,0,1,9,2,1046,Schools,2365,1
5037,11684,1,40,7604,91252,1,2,4,2,1050,Firms,357,1
5037,11685,0,13,0,91252,0,1,3,2,1050,Schools,2155,0
5038,11686,1,36,9000,108000,1,2,4,2,1050,Firms,616,1
5038,11687,0,8,0,108000,0,1,2,2,1050,Schools,2098,0
5039,11688,1,40,3630,43561,1,2,4,2,1051,Firms,358,1
5039,11689,0,6,0,43561,0,1,2,2,1051,Schools,2042,0
5040,11690,1,39,8028,96339,1,2,4,2,1051,Firms,359,1
5040,11691,0,10,0,96339,0,1,2,2,1051,Schools,2042,0
5041,11692,1,38,9689,116265,1,2,4,2,1051,Firms,360,1
5041,11693,0,13,0,116265,0,1,3,2,1051,Schools,2156,0
5042,11694,1,35,6979,83750,1,2,4,2,1051,Firms,361,1
5042,11695,0,13,0,83750,0,1,3,2,1051,Schools,2157,0
5043,11696,1,42,9723,116670,1,2,4,2,1051,Firms,362,0
5043,11697,0,24,0,116670,0,1,9,2,1051,Schools,2366,1
5044,11698,1,40,9000,108000,1,2,4,2,1051,Firms,671,0
5044,11699,0,18,0,108000,0,1,7,2,1051,Schools,2317,1
5045,11700,1,43,7559,90713,1,2,4,2,1051,Firms,363,1
5045,11701,0,8,0,90713,0,1,2,2,1051,Schools,2043,0
5046,11702,1,37,9194,110326,1,2,4,2,1051,Firms,364,1
5046,11703,0,17,0,110326,0,1,4,2,1051,Schools,2400,0
5047,11704,1,36,8502,102019,1,2,4,2,1051,Firms,365,1
5047,11705,0,7,0,102019,0,1,2,2,1051,Schools,2044,0
5048,11706,1,44,9000,108000,1,2,4,2,1052,Firms,900,1
5048,11707,0,6,0,108000,0,1,2,2,1052,Schools,2098,0
