HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Edu_year,Edu_durati,Hhd_size,WS,ID,Rela,Property,Residence,LiveLong,LiveLat,WELong,WELat,Max_Fri,Min_Fri
4812,11113,0,14,0,108000,0,1,3,3,3,4,Schools,2247,3,0,51,116.4113045,39.72706891,116.1635576,39.80759871,8,2
4813,11114,1,43,0,108000,1,3,3,0,0,4,0,0,1,0,684,116.3591298,39.98860877,0,0,40,20
4813,11115,0,59,5250,108000,1,3,4,0,0,4,0,0,2,0,684,116.3591298,39.98860877,0,0,2,1
4813,11116,1,28,3750,108000,0,2,6,0,0,4,Schools,2081,11,0,684,116.3591298,39.98860877,116.5417702,39.74720669,19,8
4813,11117,0,20,0,108000,0,1,7,3,4,4,Schools,2303,3,0,684,116.3591298,39.98860877,116.2808837,39.72706891,8,2
4814,11118,1,41,0,108000,1,3,3,0,0,4,0,0,1,1,1813,116.5809161,39.90818763,0,0,19,8
4814,11119,0,58,5250,108000,0,3,4,0,0,4,0,0,2,0,1813,116.5809161,39.90818763,0,0,19,8
4814,11120,1,30,3750,108000,0,2,6,0,0,4,Schools,2082,11,0,1813,116.5809161,39.90818763,116.5939652,40.10917381,19,8
4814,11121,0,10,0,108000,0,1,2,5,6,4,Schools,2011,3,0,1813,116.5809161,39.90818763,116.3460874,39.90818763,19,8
4815,11122,1,37,0,90000,1,3,3,0,0,4,0,0,11,0,126,116.7897171,39.79753552,0,0,2,1
4815,11123,0,57,3750,90000,0,4,4,0,0,4,0,0,4,0,126,116.7897171,39.79753552,0,0,2,1
4815,11124,1,29,3750,90000,0,2,6,0,0,4,Schools,2083,11,0,126,116.7897171,39.79753552,116.620064,40.25980045,40,20
4815,11125,0,19,0,90000,0,1,7,2,4,4,Schools,2269,1,1,126,116.7897171,39.79753552,116.4504403,39.94840323,40,20
4816,11126,1,42,0,108000,1,3,3,0,0,4,0,0,1,0,1214,116.2026599,39.91824252,0,0,19,8
4816,11127,0,55,3750,108000,0,4,4,0,0,4,0,0,2,0,1214,116.2026599,39.91824252,0,0,19,8
4816,11128,1,34,5250,108000,0,2,6,0,0,4,Firms,748,11,0,1214,116.2026599,39.91824252,116.6331137,39.81766108,2,1
4816,11129,0,12,0,108000,0,1,3,1,3,4,Schools,2135,3,0,1214,116.2026599,39.91824252,116.5939652,39.92829675,2,1
4817,11130,1,41,0,99037,1,3,3,0,0,4,0,0,2,0,1214,116.2026599,39.91824252,0,0,19,8
4817,11131,0,57,3750,99037,0,4,4,0,0,4,0,0,1,0,1214,116.2026599,39.91824252,0,0,19,8
4817,11132,1,27,4503,99037,0,2,6,0,0,4,Firms,242,3,0,1214,116.2026599,39.91824252,116.3460874,40.00870803,40,20
4817,11133,0,21,0,99037,0,1,7,4,4,4,Schools,2265,3,0,1214,116.2026599,39.91824252,116.4373946,40.01875684,40,20
4818,11134,1,35,0,90000,1,3,3,0,0,4,0,0,3,0,451,115.8380204,39.79753552,0,0,19,8
4818,11135,0,62,3750,90000,0,4,4,0,0,4,0,0,1,0,451,115.8380204,39.79753552,0,0,19,8
4818,11136,1,32,3750,90000,1,2,6,0,0,4,Schools,2084,3,0,451,115.8380204,39.79753552,116.5156743,39.93835031,40,20
4818,11137,0,18,0,90000,0,1,7,1,4,4,Schools,2263,3,0,451,115.8380204,39.79753552,116.3721728,39.90818763,40,20
4819,11138,1,37,0,108000,1,3,3,0,0,4,0,0,3,0,270,116.1244622,40.09912929,0,0,40,20
4819,11139,0,62,3750,108000,0,4,4,0,0,4,0,0,1,1,270,116.1244622,40.09912929,0,0,2,1
4819,11140,1,29,5250,108000,0,2,6,0,0,4,Firms,413,3,0,270,116.1244622,40.09912929,116.4895796,39.8579026,40,20
4819,11141,0,20,0,108000,0,1,7,3,4,4,Schools,2252,3,0,270,116.1244622,40.09912929,116.2287318,40.11921792,19,8
4820,11142,1,43,0,108000,1,3,3,0,0,4,0,0,2,0,1260,116.8419182,40.34011337,0,0,40,20
4820,11143,0,61,3750,108000,0,4,4,0,0,4,0,0,1,0,1260,116.8419182,40.34011337,0,0,2,1
4820,11144,1,31,5250,108000,0,2,6,0,0,4,Firms,838,3,0,1260,116.8419182,40.34011337,116.6461635,39.8579026,8,2
4820,11145,0,19,0,108000,0,1,7,2,4,4,Schools,2304,3,0,1260,116.8419182,40.34011337,116.2548064,39.73713826,8,2
4821,11146,1,39,0,119692,1,3,3,0,0,4,0,0,2,0,75,116.1244622,40.13930497,0,0,2,1
4821,11147,0,56,4724,119692,0,4,4,0,0,4,0,0,4,0,75,116.1244622,40.13930497,0,0,19,8
4821,11148,1,31,5250,119692,0,2,6,0,0,4,Firms,900,11,0,75,116.1244622,40.13930497,116.4113045,39.91824252,19,8
4821,11149,0,24,0,119692,0,1,9,3,3,4,Schools,2362,1,1,75,116.1244622,40.13930497,116.2548064,39.8579026,2,1
4822,11150,1,36,0,108000,1,3,3,0,0,4,0,0,11,0,63,116.4504403,39.88807577,0,0,40,20
4822,11151,0,64,3750,108000,0,4,4,0,0,4,0,0,4,0,63,116.4504403,39.88807577,0,0,2,1
4822,11152,1,27,5250,108000,0,2,6,0,0,4,Firms,161,1,1,63,116.4504403,39.88807577,116.3852162,40.18951644,19,8
4822,11153,0,15,0,108000,0,1,4,1,3,4,Schools,2391,11,0,63,116.4504403,39.88807577,116.0462943,39.68678201,8,2
4823,11154,1,44,0,135450,1,3,3,0,0,4,0,0,2,0,919,116.3330455,39.94840323,0,0,8,2
4823,11155,0,60,3750,135450,0,4,4,0,0,4,0,0,1,1,919,116.3330455,39.94840323,0,0,19,8
4823,11156,1,27,7538,135450,0,2,6,0,0,4,Firms,243,3,0,919,116.3330455,39.94840323,117.1289603,40.07903898,19,8
4823,11157,0,11,0,135450,0,1,2,6,6,4,Schools,2024,6,0,919,116.3330455,39.94840323,116.0593201,39.92829675,2,1
4824,11158,1,41,0,159975,1,3,3,0,0,4,0,0,11,0,553,116.4373946,39.8579026,0,0,40,20
4824,11159,0,56,9581,159975,0,4,4,0,0,4,0,0,4,0,553,116.4373946,39.8579026,0,0,19,8
4824,11160,1,25,3750,159975,1,2,6,0,0,4,Schools,2085,1,1,553,116.4373946,39.8579026,116.4504403,39.92829675,19,8
4824,11161,0,14,0,159975,0,1,3,3,3,4,Schools,2207,11,0,553,116.4373946,39.8579026,116.3200042,39.76734085,2,1
4825,11162,1,43,0,90000,1,3,3,0,0,4,0,0,1,1,553,116.4373946,39.8579026,0,0,2,1
4825,11163,0,56,3750,90000,0,3,4,0,0,4,0,0,2,0,553,116.4373946,39.8579026,0,0,2,1
4825,11164,1,30,3750,90000,0,2,6,0,0,4,Schools,2086,11,0,553,116.4373946,39.8579026,115.955141,39.78747148,19,8
4825,11165,0,15,0,90000,0,1,4,1,3,4,Schools,2392,3,0,553,116.4373946,39.8579026,116.6722636,39.82772264,19,8
4826,11166,1,38,0,108000,1,3,3,0,0,4,0,0,11,0,1532,116.3982601,39.95845553,0,0,19,8
4826,11167,0,63,5250,108000,0,4,4,0,0,4,0,0,4,0,1532,116.3982601,39.95845553,0,0,19,8
4826,11168,1,33,3750,108000,0,2,6,0,0,4,Schools,2087,1,1,1532,116.3982601,39.95845553,116.3069634,39.66663267,19,8
4826,11169,0,15,0,108000,0,1,4,1,3,4,Schools,2412,11,0,1532,116.3982601,39.95845553,116.4113045,39.60615975,2,1
4827,11170,1,39,0,88999,1,3,3,0,0,4,0,0,11,0,1532,116.3982601,39.95845553,0,0,40,20
4827,11171,0,57,3667,88999,0,4,4,0,0,4,0,0,4,0,1532,116.3982601,39.95845553,0,0,19,8
4827,11172,1,25,3750,88999,0,2,6,0,0,4,Schools,2395,1,1,1532,116.3982601,39.95845553,116.0332695,40.18951644,2,1
4827,11173,0,17,0,88999,0,1,4,3,3,4,Schools,2379,11,0,1532,116.3982601,39.95845553,116.3200042,40.12926163,19,8
4828,11174,1,39,0,90000,1,3,3,0,0,4,0,0,11,0,1532,116.3982601,39.95845553,0,0,8,2
4828,11175,0,64,3750,90000,0,4,4,0,0,4,0,0,4,0,1532,116.3982601,39.95845553,0,0,2,1
4828,11176,1,25,3750,90000,0,2,6,0,0,4,Schools,2396,1,1,1532,116.3982601,39.95845553,116.3200042,40.03885287,2,1
4828,11177,0,17,0,90000,0,1,4,3,3,4,Schools,2393,11,0,1532,116.3982601,39.95845553,116.5156743,40.01875684,40,20
4829,11178,1,38,0,108000,1,3,3,0,0,4,0,0,1,0,1284,116.4243493,39.95845553,0,0,2,1
4829,11179,0,55,3750,108000,0,4,4,0,0,4,0,0,2,0,1284,116.4243493,39.95845553,0,0,19,8
4829,11180,1,25,5250,108000,0,2,6,0,0,4,Schools,2489,11,0,1284,116.4243493,39.95845553,116.4113045,40.2296802,19,8
4829,11181,0,11,0,108000,0,1,2,6,6,4,Schools,2011,3,0,1284,116.4243493,39.95845553,116.3460874,39.90818763,19,8
4830,11182,1,44,0,87865,1,3,3,0,0,4,0,0,11,0,1284,116.4243493,39.95845553,0,0,19,8
4830,11183,0,63,2072,87865,0,4,4,0,0,4,0,0,4,0,1284,116.4243493,39.95845553,0,0,8,2
4830,11184,1,25,5250,87865,1,2,6,0,0,4,Firms,167,1,0,1284,116.4243493,39.95845553,116.3330455,40.09912929,2,1
4830,11185,0,23,0,87865,0,1,9,2,3,4,Schools,2362,2,0,1284,116.4243493,39.95845553,116.2548064,39.8579026,40,20
4831,11186,1,41,0,108000,1,3,3,0,0,4,0,0,11,0,1223,116.620064,40.12926163,0,0,2,1
4831,11187,0,63,3750,108000,0,4,4,0,0,4,0,0,4,0,1223,116.620064,40.12926163,0,0,19,8
4831,11188,1,26,5250,108000,0,2,6,0,0,4,Firms,390,1,0,1223,116.620064,40.12926163,116.1765909,40.15939055,19,8
4831,11189,0,14,0,108000,0,1,3,3,3,4,Schools,2135,11,0,1223,116.620064,40.12926163,116.5939652,39.92829675,8,2
4832,11190,1,37,0,142011,1,3,3,0,0,4,0,0,11,0,1419,116.3982601,40.07903898,0,0,19,8
4832,11191,0,57,3750,142011,0,3,4,0,0,4,0,0,4,0,1419,116.3982601,40.07903898,0,0,2,1
4832,11192,1,26,8084,142011,0,2,6,0,0,4,Firms,244,1,1,1419,116.3982601,40.07903898,116.3330455,39.92829675,2,1
4832,11193,0,8,0,142011,0,1,2,3,6,4,Schools,2025,11,0,1419,116.3982601,40.07903898,116.3330455,39.94840323,19,8
4833,11194,1,42,0,108000,1,3,3,0,0,4,0,0,11,0,1564,116.3330455,39.74720669,0,0,40,20
4833,11195,0,56,5250,108000,0,3,4,0,0,4,0,0,4,0,1564,116.3330455,39.74720669,0,0,19,8
4833,11196,1,25,3750,108000,0,2,6,0,0,4,Schools,2397,1,1,1564,116.3330455,39.74720669,116.3460874,39.81766108,19,8
4833,11197,0,18,0,108000,0,1,7,1,4,4,Schools,2304,11,0,1564,116.3330455,39.74720669,116.2548064,39.73713826,40,20
4834,11198,1,35,0,90000,1,3,3,0,0,4,0,0,11,0,1564,116.3330455,39.74720669,0,0,40,20
4834,11199,0,59,3750,90000,0,3,4,0,0,4,0,0,4,0,1564,116.3330455,39.74720669,0,0,40,20
4834,11200,1,28,3750,90000,0,2,6,0,0,4,Schools,2398,1,0,1564,116.3330455,39.74720669,116.3721728,39.74720669,19,8
4834,11201,0,14,0,90000,0,1,3,3,3,4,Schools,2249,11,0,1564,116.3330455,39.74720669,116.6461635,39.74720669,19,8
4835,11202,1,36,0,70848,1,3,3,0,0,4,0,0,1,0,1564,116.3330455,39.74720669,0,0,19,8
4835,11203,0,59,2154,70848,0,4,4,0,0,4,0,0,4,0,1564,116.3330455,39.74720669,0,0,19,8
4835,11204,1,27,3750,70848,0,2,6,0,0,4,Schools,2383,11,0,1564,116.3330455,39.74720669,116.4243493,39.82772264,40,20
4835,11205,0,8,0,70848,0,1,2,3,6,4,Schools,2085,3,0,1564,116.3330455,39.74720669,116.4504403,39.92829675,19,8
4836,11206,1,39,0,108000,1,3,3,0,0,4,0,0,11,0,1564,116.3330455,39.74720669,0,0,2,1
4836,11207,0,62,5250,108000,0,4,4,0,0,4,0,0,4,0,1564,116.3330455,39.74720669,0,0,40,20
4836,11208,1,28,3750,108000,0,2,6,0,0,4,Schools,2400,1,1,1564,116.3330455,39.74720669,116.620064,39.87801878,19,8
4836,11209,0,10,0,108000,0,1,2,5,6,4,Schools,2025,11,0,1564,116.3330455,39.74720669,116.3330455,39.94840323,8,2
4837,11210,1,38,0,106600,1,3,3,0,0,4,0,0,1,1,58,116.6722636,39.99865868,0,0,19,8
4837,11211,0,60,3750,106600,0,4,4,0,0,4,0,0,4,0,58,116.6722636,39.99865868,0,0,2,1
4837,11212,1,28,5133,106600,0,2,6,0,0,4,Firms,245,11,0,58,116.6722636,39.99865868,116.5678672,39.89813205,2,1
4837,11213,0,6,0,106600,0,1,2,1,6,4,Schools,2083,3,0,58,116.6722636,39.99865868,116.620064,40.25980045,19,8
4838,11214,1,41,0,90000,1,3,3,0,0,4,0,0,1,1,58,116.6722636,39.99865868,0,0,8,2
4838,11215,0,61,3750,90000,0,4,4,0,0,4,0,0,2,0,58,116.6722636,39.99865868,0,0,19,8
4838,11216,1,29,3750,90000,0,2,6,0,0,4,Schools,2401,11,0,58,116.6722636,39.99865868,116.8158178,39.81766108,40,20
4838,11217,0,18,0,90000,0,1,7,1,4,4,Schools,2276,3,0,58,116.6722636,39.99865868,116.4113045,40.08908436,19,8
4839,11218,1,35,0,108000,1,3,3,0,0,4,0,0,1,0,760,116.0984028,39.88807577,0,0,2,1
4839,11219,0,55,3750,108000,0,3,4,0,0,4,0,0,2,0,760,116.0984028,39.88807577,0,0,19,8
4839,11220,1,27,5250,108000,0,2,6,0,0,4,Firms,16,11,0,760,116.0984028,39.88807577,116.5026268,39.89813205,2,1
4839,11221,0,24,0,108000,0,1,9,3,3,4,Schools,2363,11,0,760,116.0984028,39.88807577,116.2678448,40.02880511,2,1
4840,11222,1,39,0,162742,1,3,3,0,0,4,0,0,1,1,1614,116.5678672,39.95845553,0,0,2,1
4840,11223,0,60,3750,162742,0,4,4,0,0,4,0,0,4,0,1614,116.5678672,39.95845553,0,0,40,20
4840,11224,1,26,9812,162742,0,2,6,0,0,4,Firms,246,11,0,1614,116.5678672,39.95845553,116.868018,40.06899316,2,1
4840,11225,0,9,0,162742,0,1,2,4,6,4,Schools,2026,3,0,1614,116.5678672,39.95845553,116.4895796,39.86796106,40,20
4841,11226,1,44,0,163623,1,3,3,0,0,4,0,0,11,0,1614,116.5678672,39.95845553,0,0,2,1
4841,11227,0,55,8385,163623,0,4,4,0,0,4,0,0,4,0,1614,116.5678672,39.95845553,0,0,19,8
4841,11228,1,31,5250,163623,0,2,6,0,0,4,Firms,688,1,1,1614,116.5678672,39.95845553,116.4634864,40.34011337,19,8
4841,11229,0,21,0,163623,0,1,7,4,4,4,Schools,2304,2,0,1614,116.5678672,39.95845553,116.2548064,39.73713826,19,8
4842,11230,1,1,0,159016,0,1,0,2,3,4,0,0,3,0,1614,116.5678672,39.95845553,0,0,19,8
4842,11231,0,42,0,159016,1,3,3,0,0,4,0,0,1,1,1614,116.5678672,39.95845553,0,0,2,1
4842,11232,1,63,5250,159016,0,4,4,0,0,4,0,0,4,0,1614,116.5678672,39.95845553,0,0,19,8
4842,11233,0,32,8001,159016,0,2,6,0,0,4,Firms,247,11,0,1614,116.5678672,39.95845553,116.8027675,40.43045906,19,8
4843,11234,1,38,0,90000,1,3,3,0,0,4,0,0,11,0,805,116.1374932,40.24976058,0,0,19,8
4843,11235,0,63,3750,90000,0,4,4,0,0,4,0,0,4,0,805,116.1374932,40.24976058,0,0,19,8
4843,11236,1,27,3750,90000,0,2,6,0,0,4,Schools,2402,1,0,805,116.1374932,40.24976058,116.3460874,39.47499501,19,8
4843,11237,0,20,0,90000,0,1,7,3,4,4,Schools,2267,2,0,805,116.1374932,40.24976058,116.2939233,40.02880511,19,8
4844,11238,1,36,22500,309553,1,2,6,0,0,4,Firms,236,1,1,1268,116.2417688,39.95845553,116.3200042,39.95845553,19,8
4844,11239,0,57,3296,309553,0,2,7,0,0,4,Firms,248,4,0,1268,116.2417688,39.95845553,116.6983641,39.67670784,19,8
4844,11240,1,8,0,309553,0,1,2,3,6,4,Schools,2084,3,0,1268,116.2417688,39.95845553,116.5156743,39.93835031,2,1
4844,11241,1,20,0,309553,1,1,6,3,3,4,Schools,2483,11,0,1268,116.2417688,39.95845553,116.2417688,40.19955779,2,1
4845,11242,1,35,22500,565529,1,2,6,0,0,4,Firms,496,1,1,432,116.3982601,39.88807577,116.2417688,40.49069056,2,1
4845,11243,0,61,24627,565529,0,2,7,0,0,4,Schools,2403,4,0,432,116.3982601,39.88807577,115.9160907,39.68678201,2,1
4845,11244,1,17,0,565529,0,1,4,3,3,4,Schools,2410,11,0,432,116.3982601,39.88807577,116.3200042,40.04890012,2,1
4845,11245,1,21,0,565529,1,1,7,4,4,4,Schools,2283,11,0,432,116.3982601,39.88807577,116.3852162,40.01875684,40,20
4846,11246,1,38,22500,565529,1,2,6,0,0,4,Firms,608,3,0,1484,116.8941173,39.78747148,116.4765328,39.68678201,8,2
4846,11247,0,61,24627,565529,0,2,7,0,0,4,Schools,2404,1,1,1484,116.8941173,39.78747148,116.6070145,40.09912929,2,1
4846,11248,1,8,0,565529,0,1,2,3,6,4,Schools,2093,6,0,1484,116.8941173,39.78747148,116.620064,40.01875684,19,8
4846,11249,1,21,0,565529,1,1,7,4,4,4,Schools,2283,3,0,1484,116.8941173,39.78747148,116.3852162,40.01875684,2,1
4847,11250,1,40,22500,565529,1,2,6,0,0,4,Firms,175,11,0,807,116.7636163,40.16943283,116.3460874,39.83778341,19,8
4847,11251,0,60,24627,565529,0,2,7,0,0,4,Firms,812,4,0,807,116.7636163,40.16943283,116.4373946,39.83778341,40,20
4847,11252,1,9,0,565529,0,1,2,4,6,4,Schools,1991,11,0,807,116.7636163,40.16943283,116.2156955,40.02880511,2,1
4847,11253,1,22,0,565529,1,1,9,1,3,4,Schools,2372,1,1,807,116.7636163,40.16943283,116.7244649,40.07903898,2,1
4848,11254,1,38,8881,402103,1,2,6,0,0,4,Firms,249,1,1,807,116.7636163,40.16943283,116.6461635,40.30999707,8,2
4848,11255,0,59,24627,402103,0,2,7,0,0,4,Firms,747,4,0,807,116.7636163,40.16943283,116.7114145,39.78747148,2,1
4848,11256,1,14,0,402103,0,1,3,3,3,4,Schools,2248,3,0,807,116.7636163,40.16943283,116.6853138,39.90818763,2,1
4848,11257,1,22,0,402103,1,1,9,1,3,4,Schools,2363,11,0,807,116.7636163,40.16943283,116.2678448,40.02880511,2,1
4849,11258,1,43,24627,565529,1,2,6,0,0,4,Firms,135,1,1,678,116.9593618,40.43045906,116.3069634,39.75727422,2,1
4849,11259,0,56,22500,565529,1,2,7,0,0,4,Firms,141,2,0,678,116.9593618,40.43045906,116.4113045,39.73713826,40,20
4849,11260,1,6,0,565529,0,1,2,1,6,4,Schools,2010,3,0,678,116.9593618,40.43045906,116.3330455,39.89813205,2,1
4849,11261,1,6,0,565529,0,1,2,1,6,4,Schools,2124,3,0,678,116.9593618,40.43045906,116.3852162,40.16943283,8,2
4850,11262,1,43,24627,565529,1,2,6,0,0,4,Firms,399,1,1,819,116.3460874,39.71699862,116.828868,39.75727422,2,1
4850,11263,0,60,22500,565529,0,2,7,0,0,4,Firms,422,2,0,819,116.3460874,39.71699862,116.6461635,39.8579026,2,1
4850,11264,1,3,0,565529,0,1,1,1,3,4,Schools,2457,3,0,819,116.3460874,39.71699862,115.9942008,39.69685518,40,20
4850,11265,1,20,0,565529,1,1,7,3,4,4,Schools,2254,3,0,819,116.3460874,39.71699862,116.0462943,39.78747148,40,20
4851,11266,1,40,3311,335262,1,2,6,0,0,4,Firms,250,1,1,1123,116.8158178,40.33007471,116.2939233,39.82772264,19,8
4851,11267,0,58,24627,335262,1,2,7,0,0,4,Firms,13,2,0,1123,116.8158178,40.33007471,116.4504403,39.84784339,2,1
4851,11268,1,7,0,335262,0,1,2,2,6,4,Schools,2027,3,0,1123,116.8158178,40.33007471,117.0115527,40.17947479,2,1
4851,11269,1,6,0,335262,0,1,2,1,6,4,Schools,2115,3,0,1123,116.8158178,40.33007471,116.2678448,39.94840323,8,2
4852,11270,1,40,22500,565529,1,2,6,0,0,4,Firms,371,1,1,100,117.2593655,40.19955779,117.1550459,40.30999707,2,1
4852,11271,0,61,24627,565529,0,2,7,0,0,4,Schools,2282,4,0,100,117.2593655,40.19955779,116.2026599,39.87801878,19,8
4852,11272,1,10,0,565529,0,1,2,5,6,4,Schools,2119,3,0,100,117.2593655,40.19955779,116.8549682,40.37022889,2,1
4852,11273,1,22,0,565529,1,1,9,1,3,4,Schools,2356,11,0,100,117.2593655,40.19955779,116.5939652,39.98860877,40,20
4853,11274,1,38,22500,565529,1,2,6,0,0,4,Firms,439,11,0,1435,116.0462943,39.79753552,116.3591298,39.97855828,19,8
4853,11275,0,56,24627,565529,1,2,7,0,0,4,Firms,215,4,0,1435,116.0462943,39.79753552,116.5417702,39.81766108,8,2
4853,11276,1,19,0,565529,0,1,7,2,4,4,Schools,2262,1,1,1435,116.0462943,39.79753552,116.5809161,40.11921792,19,8
4853,11277,1,24,0,565529,1,1,9,3,3,4,Schools,2343,11,0,1435,116.0462943,39.79753552,116.4504403,39.83778341,8,2
4854,11278,1,54,4018,351575,1,3,5,0,0,7,0,0,1,1,204,116.2156955,39.73713826,0,0,2,1
4854,11279,0,39,12376,351575,1,2,6,0,0,7,Firms,252,2,0,204,116.2156955,39.73713826,116.0332695,39.76734085,8,2
4854,11280,0,31,12904,351575,1,2,7,0,0,7,Firms,251,3,0,204,116.2156955,39.73713826,116.1896251,39.9685072,8,2
4854,11281,0,10,0,351575,0,1,2,5,6,7,Schools,2027,3,0,204,116.2156955,39.73713826,117.0115527,40.17947479,2,1
4854,11282,1,9,0,351575,0,1,2,4,6,7,Schools,2028,6,0,204,116.2156955,39.73713826,116.7244649,39.87801878,40,20
4854,11283,0,19,0,351575,1,1,7,2,4,7,Schools,2260,3,0,204,116.2156955,39.73713826,116.1374932,40.11921792,8,2
4854,11284,1,18,0,351575,0,1,7,1,4,7,Schools,2304,3,0,204,116.2156955,39.73713826,116.2548064,39.73713826,2,1
4855,11285,1,46,9000,303238,1,3,5,0,0,7,0,0,2,0,506,116.5548186,40.04890012,0,0,2,1
4855,11286,0,38,9270,303238,1,2,6,0,0,7,Firms,253,1,1,506,116.5548186,40.04890012,116.3982601,39.94840323,19,8
4855,11287,0,27,7000,303238,1,2,7,0,0,7,Schools,2283,11,0,506,116.5548186,40.04890012,116.3852162,40.01875684,40,20
4855,11288,0,4,0,303238,0,1,1,2,3,7,Schools,2460,3,0,506,116.5548186,40.04890012,116.3982601,40.24976058,40,20
4855,11289,1,7,0,303238,0,1,2,2,6,7,Schools,2117,3,0,506,116.5548186,40.04890012,116.6592135,40.02880511,2,1
4855,11290,0,11,0,303238,0,1,2,6,6,7,Schools,2120,3,0,506,116.5548186,40.04890012,116.4895796,40.14934794,40,20
4855,11291,1,23,0,303238,1,1,9,2,3,7,Schools,2363,11,0,506,116.5548186,40.04890012,116.2678448,40.02880511,19,8
4856,11292,1,52,9000,554899,1,3,5,0,0,7,0,0,4,0,686,116.5287221,39.73713826,0,0,40,20
4856,11293,0,41,18719,554899,0,2,6,0,0,7,Firms,255,4,0,686,116.5287221,39.73713826,116.2939233,40.03885287,2,1
4856,11294,0,30,18523,554899,1,2,7,0,0,7,Firms,254,11,0,686,116.5287221,39.73713826,116.0072227,40.15939055,8,2
4856,11295,0,7,0,554899,0,1,2,2,6,7,Schools,2084,11,0,686,116.5287221,39.73713826,116.5156743,39.93835031,19,8
4856,11296,1,19,0,554899,1,1,7,2,4,7,Schools,2285,1,1,686,116.5287221,39.73713826,116.828868,39.84784339,19,8
4856,11297,0,23,0,554899,1,1,9,2,3,7,Schools,2364,11,0,686,116.5287221,39.73713826,116.5287221,39.94840323,19,8
4856,11298,1,27,0,554899,1,1,10,3,4,7,Schools,2490,11,0,686,116.5287221,39.73713826,116.7505658,39.62632165,19,8
4857,11299,1,46,8475,630819,1,3,5,0,0,7,0,0,1,1,1710,116.0202456,40.35015195,0,0,19,8
4857,11300,0,35,22500,630819,1,2,6,0,0,7,Firms,93,2,0,1710,116.0202456,40.35015195,116.8810677,40.11921792,40,20
4857,11301,0,31,21593,630819,1,2,7,0,0,7,Firms,256,11,0,1710,116.0202456,40.35015195,116.3982601,40.06899316,19,8
4857,11302,0,7,0,630819,0,1,2,2,6,7,Schools,1990,3,0,1710,116.0202456,40.35015195,116.4504403,39.99865868,40,20
4857,11303,1,17,0,630819,0,1,4,3,3,7,Schools,2394,3,0,1710,116.0202456,40.35015195,116.2808837,40.01875684,40,20
4857,11304,0,15,0,630819,0,1,4,1,3,7,Schools,2395,3,0,1710,116.0202456,40.35015195,116.0332695,40.18951644,2,1
4857,11305,1,24,0,630819,1,1,9,3,3,7,Schools,2353,3,0,1710,116.0202456,40.35015195,116.1114321,39.83778341,19,8
4858,11306,1,9,0,0,0,1,2,4,6,2,Schools,2010,1,0,560,116.7244649,39.67670784,116.3330455,39.89813205,19,8
4858,11307,1,15,0,0,0,1,4,1,3,2,Schools,2379,11,0,560,116.7244649,39.67670784,116.3200042,40.12926163,2,1
4859,11308,1,13,0,0,0,1,3,2,3,2,Schools,2149,1,0,1330,116.2156955,39.76734085,115.8900627,39.8579026,2,1
4859,11309,1,14,0,0,0,1,3,3,3,2,Schools,2246,11,0,1330,116.2156955,39.76734085,116.0593201,39.72706891,19,8
4860,11310,1,12,0,0,0,1,3,1,3,2,Schools,2150,11,0,1330,116.2156955,39.76734085,116.3330455,39.89813205,2,1
4860,11311,1,13,0,0,0,1,3,2,3,2,Schools,2246,1,0,1330,116.2156955,39.76734085,116.0593201,39.72706891,2,1
4861,11312,1,11,0,0,0,1,2,6,6,2,Schools,2100,1,0,1330,116.2156955,39.76734085,116.0462943,39.66663267,2,1
4861,11313,1,13,0,0,0,1,3,2,3,2,Schools,2151,11,0,1330,116.2156955,39.76734085,116.4634864,39.8579026,2,1
4862,11314,1,7,0,0,0,1,2,2,6,2,Schools,2100,11,0,1330,116.2156955,39.76734085,116.0462943,39.66663267,40,20
4862,11315,1,14,0,0,0,1,3,3,3,2,Schools,2153,1,0,1330,116.2156955,39.76734085,116.4243493,40.02880511,40,20
4863,11316,1,14,0,0,0,1,3,3,3,2,Schools,2154,1,0,1330,116.2156955,39.76734085,116.2026599,39.94840323,19,8
4863,11317,1,12,0,0,0,1,3,1,3,2,Schools,2246,11,0,1330,116.2156955,39.76734085,116.0593201,39.72706891,19,8
4864,11318,1,14,0,0,0,1,3,3,3,2,Schools,2155,11,0,1330,116.2156955,39.76734085,116.2548064,39.87801878,2,1
4864,11319,1,13,0,0,0,1,3,2,3,2,Schools,2247,1,0,1330,116.2156955,39.76734085,116.1635576,39.80759871,19,8
4865,11320,1,3,0,0,0,1,1,1,3,2,Schools,2458,1,0,1361,115.8510292,39.74720669,116.3591298,39.8579026,19,8
4865,11321,1,12,0,0,0,1,3,1,3,2,Schools,2156,11,0,1361,115.8510292,39.74720669,116.4113045,39.9685072,2,1
4866,11322,1,11,0,0,0,1,2,6,6,2,Schools,2074,11,0,1361,115.8510292,39.74720669,116.3069634,39.70692738,2,1
4866,11323,1,7,0,0,0,1,2,2,6,2,Schools,2120,1,0,1361,115.8510292,39.74720669,116.4895796,40.14934794,19,8
4867,11324,1,17,0,0,0,1,4,3,3,2,Schools,2376,11,0,1361,115.8510292,39.74720669,116.3200042,40.13930497,8,2
4867,11325,1,24,0,0,1,1,9,3,3,2,Schools,2343,1,0,1361,115.8510292,39.74720669,116.4504403,39.83778341,40,20
