HHD,Hhd_income,Hhd_size,Residence,Property
5859,258000,2,219,1
5860,37332,3,532,0
5861,108000,1,1104,0
5862,108000,1,1613,0
5863,108000,1,1788,1
5864,108000,1,258,1
5865,108000,1,1040,0
5866,108000,1,1642,1
5867,108000,1,320,1
5868,108000,1,317,0
5869,108000,1,329,1
5870,108000,1,755,0
5871,108000,1,1371,0
5872,108000,1,886,1
5873,108000,1,241,1
5874,108000,1,1461,1
5875,108000,1,216,1
5876,108000,1,1272,0
5877,108000,1,958,1
5878,108000,1,604,0
5879,108000,1,1071,0
5880,108000,1,789,1
5881,108000,1,135,0
5882,108000,1,1468,1
5883,108000,1,12,1
5884,108000,1,159,1
5885,108000,1,959,0
5886,108000,1,814,1
5887,108000,1,254,1
5888,108000,1,663,0
5889,108000,1,1053,1
5890,108000,1,236,1
5891,108000,1,502,0
5892,108000,1,394,0
5893,108000,1,164,0
5894,108000,1,668,1
5895,108000,1,1319,1
5896,108000,1,1043,0
5897,108000,1,1012,0
5898,108000,1,442,0
5899,108000,1,1507,1
5900,108000,1,547,1
5901,108000,1,620,1
5902,108000,1,666,1
5903,108000,1,158,0
5904,108000,1,535,0
5905,108000,1,1431,1
5906,108000,1,1460,1
5907,108000,1,1491,1
5908,108000,1,335,0
5909,108000,1,795,0
5910,108000,1,1709,1
5911,108000,1,219,0
5912,108000,1,231,1
5913,108000,1,1617,1
5914,108000,1,1098,0
5915,108000,1,736,0
5916,108000,1,894,0
5917,108000,1,894,1
5918,108000,1,1696,1
5919,108000,1,1489,1
5920,108000,1,1396,0
5921,108000,1,468,0
5922,108000,1,1572,0
5923,108000,1,878,0
5924,108000,1,712,1
5925,108000,1,175,1
5926,108000,1,780,1
5927,108000,1,502,0
5928,108000,1,84,1
5929,108000,1,789,1
5930,108000,1,879,1
5931,108000,1,1436,1
5932,108000,1,463,1
5933,108000,1,1770,1
5934,108000,1,135,1
5935,108000,1,420,1
5936,108000,1,596,1
5937,108000,1,1119,0
5938,108000,1,1212,1
5939,108000,1,178,1
5940,108000,1,966,0
5941,108000,1,797,1
5942,108000,1,792,0
5943,108000,1,516,0
5944,108000,1,738,0
5945,108000,1,1098,0
5946,108000,1,147,0
5947,108000,1,1637,1
5948,108000,1,834,0
5949,108000,1,31,1
5950,108000,1,1491,1
5951,108000,1,1292,0
5952,108000,1,398,0
5953,108000,1,1584,1
5954,108000,1,665,1
5955,108000,1,62,1
5956,108000,1,1491,1
5957,108000,1,793,0
5958,108000,1,1691,1
5959,108000,1,723,0
5960,108000,1,1032,0
5961,108000,1,650,1
5962,108000,1,1354,1
5963,108000,1,1509,1
5964,108000,1,886,1
5965,108000,1,309,1
5966,108000,1,269,1
5967,108000,1,1371,0
5968,108000,1,1067,0
5969,108000,1,588,1
5970,108000,1,1049,1
5971,108000,1,546,0
5972,108000,1,1260,0
5973,108000,1,606,0
5974,108000,1,880,1
5975,108000,1,257,1
5976,108000,1,1528,1
5977,108000,1,160,1
5978,108000,1,473,0
5979,108000,1,974,0
5980,108000,1,597,1
5981,108000,1,1153,0
5982,108000,1,777,0
5983,108000,1,1629,0
5984,108000,1,594,1
5985,108000,1,362,0
5986,108000,1,1716,1
5987,108000,1,392,0
5988,108000,1,570,0
5989,108000,1,1012,1
5990,108000,1,1297,0
5991,108000,1,1136,0
5992,108000,1,818,1
5993,108000,1,1586,1
5994,108000,1,535,0
5995,108000,1,354,0
5996,108000,1,107,1
5997,108000,1,52,1
5998,108000,1,1038,0
5999,108000,1,1392,1
6000,108000,1,1380,1
6001,108000,1,1467,1
6002,108000,1,1086,0
6003,108000,1,639,0
6004,108000,1,1538,1
6005,108000,1,1257,0
6006,108000,1,639,0
6007,108000,1,664,1
6008,108000,1,1502,1
6009,108000,1,508,0
6010,108000,1,1647,1
6011,108000,1,1153,0
6012,108000,1,154,1
6013,108000,1,372,1
6014,108000,1,575,0
6015,108000,1,699,1
6016,108000,1,948,1
6017,108000,1,645,0
6018,108000,1,553,1
6019,108000,1,1585,1
6020,108000,1,201,1
6021,108000,1,1587,1
6022,108000,1,392,0
6023,108000,1,392,0
6024,108000,1,588,1
6025,108000,1,1617,1
6026,108000,1,630,0
6027,108000,1,139,0
6028,108000,1,599,0
6029,108000,1,1080,1
6030,108000,1,385,1
6031,108000,1,1011,1
6032,108000,1,980,1
6033,108000,1,421,0
6034,108000,1,447,0
6035,108000,1,1347,0
6036,108000,1,793,0
6037,108000,1,477,0
6038,108000,1,1355,1
6039,108000,1,133,1
6040,108000,1,597,1
6041,108000,1,620,1
6042,108000,1,49,1
6043,108000,1,802,0
6044,108000,1,959,0
6045,108000,1,16,1
6046,108000,1,81,1
6047,108000,1,1639,0
6048,108000,1,1485,1
6049,108000,1,224,0
6050,108000,1,1403,0
6051,108000,1,463,1
6052,108000,1,385,1
6053,108000,1,786,1
6054,108000,1,895,0
6055,108000,1,1095,0
6056,108000,1,403,0
6057,108000,1,931,0
6058,108000,1,1402,0
6059,108000,1,562,0
6060,108000,1,684,0
6061,108000,1,1587,1
6062,108000,1,528,0
6063,108000,1,16,1
6064,108000,1,1467,1
6065,108000,1,1338,0
6066,108000,1,463,1
6067,108000,1,1824,1
6068,108000,1,908,0
6069,84000,1,1022,0
6070,84000,1,1077,0
6071,84000,1,838,0
6072,84000,1,733,0
6073,84000,1,892,0
6074,84000,1,1040,0
6075,84000,1,599,0
6076,84000,1,189,1
6077,84000,1,170,1
6078,84000,1,1333,0
6079,84000,1,748,1
6080,84000,1,1392,1
6081,84000,1,334,0
6082,84000,1,616,0
6083,84000,1,593,0
6084,84000,1,753,0
6085,84000,1,943,0
6086,84000,1,830,1
6087,84000,1,816,0
6088,84000,1,1707,1
6089,84000,1,1077,0
6090,84000,1,1275,0
6091,84000,1,712,0
6092,84000,1,142,1
6093,84000,1,496,0
6094,84000,1,1491,1
6095,84000,1,1506,0
6096,84000,1,163,1
6097,84000,1,870,0
6098,84000,1,1621,1
6099,84000,1,562,0
6100,84000,1,318,0
6101,84000,1,1445,0
6102,84000,1,959,0
6103,84000,1,694,1
6104,84000,1,727,0
6105,84000,1,579,0
6106,84000,1,620,0
6107,84000,1,529,0
6108,84000,1,1067,0
6109,84000,1,886,0
6110,84000,1,463,0
6111,84000,1,1329,0
6112,84000,1,882,1
6113,84000,1,647,0
6114,84000,1,439,1
6115,84000,1,1586,1
6116,84000,1,1445,0
6117,84000,1,15,0
6118,84000,1,271,0
6119,84000,1,547,1
6120,84000,1,1157,0
6121,84000,1,639,0
6122,84000,1,1705,1
6123,84000,1,781,1
6124,84000,1,222,0
6125,84000,1,204,1
6126,84000,1,1632,1
6127,84000,1,479,0
6128,84000,1,900,0
6129,84000,1,959,0
6130,84000,1,801,0
6131,84000,1,958,0
6132,84000,1,997,0
6133,84000,1,757,0
6134,84000,1,1011,0
6135,84000,1,818,1
6136,84000,1,727,1
6137,84000,1,777,1
6138,84000,1,68,1
6139,84000,1,927,0
6140,84000,1,645,0
6141,84000,1,1080,0
6142,84000,1,359,1
6143,84000,1,892,0
6144,84000,1,107,0
6145,84000,1,334,1
6146,84000,1,911,0
6147,84000,1,648,0
6148,84000,1,329,1
6149,84000,1,348,0
6150,84000,1,619,0
6151,84000,1,1402,0
6152,84000,1,1527,1
6153,84000,1,176,0
6154,84000,1,236,1
6155,84000,1,135,0
6156,84000,1,1574,0
6157,84000,1,1418,1
6158,84000,1,1267,1
6159,84000,1,663,0
6160,84000,1,473,0
6161,84000,1,686,0
6162,84000,1,66,1
6163,84000,1,1221,0
6164,84000,1,1077,0
6165,84000,1,740,0
6166,84000,1,379,0
6167,84000,1,213,1
6168,84000,1,2,1
6169,84000,1,1149,0
6170,84000,1,660,1
6171,84000,1,800,0
6172,84000,1,1426,0
6173,84000,1,619,0
6174,84000,1,295,0
6175,84000,1,75,1
6176,84000,1,84,1
6177,84000,1,829,0
6178,84000,1,472,0
6179,84000,1,966,0
6180,84000,1,1467,1
6181,84000,1,204,1
6182,84000,1,832,0
6183,84000,1,1292,0
6184,84000,1,1179,0
6185,84000,1,1321,1
6186,84000,1,1559,1
6187,84000,1,379,0
6188,84000,1,507,0
6189,84000,1,634,0
6190,84000,1,1474,1
6191,84000,1,1064,0
6192,84000,1,823,1
6193,84000,1,624,1
6194,84000,1,1254,0
6195,84000,1,1160,0
6196,84000,1,148,0
6197,84000,1,833,0
6198,84000,1,823,1
6199,84000,1,1651,1
6200,84000,1,1015,0
6201,84000,1,528,0
6202,84000,1,738,0
6203,84000,1,1659,1
6204,84000,1,886,0
6205,84000,1,196,1
6206,84000,1,1267,1
6207,84000,1,409,0
6208,84000,1,159,0
6209,84000,1,534,0
6210,84000,1,447,0
6211,84000,1,304,1
6212,84000,1,164,0
6213,84000,1,609,0
6214,84000,1,653,0
6215,84000,1,587,0
6216,84000,1,1146,0
6217,84000,1,789,1
6218,84000,1,310,0
6219,84000,1,691,0
6220,84000,1,567,0
6221,84000,1,1285,0
6222,84000,1,1559,1
6223,84000,1,825,0
6224,84000,1,494,1
6225,84000,1,764,0
6226,84000,1,894,1
6227,84000,1,624,1
6228,84000,1,43,1
6229,84000,1,2,1
6230,84000,1,594,1
6231,84000,1,1457,0
6232,84000,1,609,0
6233,84000,1,1491,1
6234,358802,5,1600,1
6235,317996,5,1588,1
6236,365759,5,108,1
6237,373969,5,914,1
6238,297961,5,117,1
6239,354000,5,1493,1
6240,325019,5,1493,1
6241,385649,5,328,1
6242,371999,5,63,1
6243,365335,5,1298,1
6244,321845,5,797,0
6245,389407,5,550,1
6246,387218,5,1824,1
6247,247217,5,77,1
6248,333113,5,155,1
6249,354000,5,865,1
6250,435244,5,339,1
6251,295520,5,339,1
6252,414269,5,6,1
6253,308755,5,1370,1
6254,384853,5,1357,1
6255,346260,5,629,1
6256,322782,5,629,1
6257,367852,5,847,1
6258,326529,5,1078,1
6259,331056,5,220,1
6260,258064,5,802,0
6261,311355,5,447,1
6262,382073,5,488,1
6263,341167,5,488,1
6264,317034,5,1537,1
6265,304644,5,841,1
6266,370313,5,103,1
6267,361210,5,1549,1
6268,436821,5,1263,1
6269,405783,5,1074,1
6270,313244,5,1074,1
6271,267332,5,1073,0
6272,373521,5,1482,1
6273,265877,5,1482,1
6274,375911,5,1139,1
6275,269225,5,1054,1
6276,332856,5,1573,1
6277,354000,5,1573,1
6278,349377,5,94,1
6279,436290,5,712,1
6280,417417,5,1066,1
6281,302823,5,1066,1
6282,324668,5,1421,1
6283,374401,5,1421,1
6284,278884,5,817,1
6285,332426,5,1518,1
6286,536531,5,474,1
6287,245034,5,796,0
6288,385885,6,1058,1
6289,408000,6,364,0
6290,426406,6,339,1
6291,365442,6,629,1
6292,497160,6,702,1
6293,568075,6,1694,1
6294,303190,6,195,1
6295,301849,6,949,1
6296,397852,6,560,1
6297,386215,6,560,1
6298,246395,6,906,1
6299,466916,6,32,1
6300,420512,6,946,1
6301,524029,6,1645,1
6302,408000,6,99,1
6303,497112,6,252,1
6304,354484,6,367,1
6305,408000,6,1479,1
6306,408000,6,645,1
6307,411873,6,1359,1
6308,399797,6,1180,1
6309,255053,6,1003,0
6310,325056,6,933,1
6311,271709,6,1302,1
6312,308756,6,277,1
6313,525687,6,894,1
6314,232078,6,925,1
6315,459331,6,352,1
6316,483790,6,457,1
6317,385596,6,640,1
6318,296468,6,610,1
6319,408000,6,449,1
6320,388786,6,104,1
6321,259812,6,840,0
6322,457035,6,1763,1
6323,429354,6,718,1
6324,432191,6,114,1
6325,341158,6,814,1
6326,322204,6,839,0
6327,353797,6,308,1
6328,316852,6,954,1
6329,415661,6,1590,1
6330,469479,6,381,1
6331,344800,6,411,1
6332,350517,6,462,1
6333,314067,6,1096,1
6334,371249,6,1120,1
6335,341598,6,13,1
6336,390839,6,1085,1
6337,451852,6,548,1
6338,443325,6,1230,1
6339,350220,6,479,1
6340,393318,6,287,1
6341,365713,6,888,1
6342,305115,6,526,1
6343,441409,6,1152,1
6344,462411,6,954,1
6345,317664,6,42,1
6346,300785,6,1006,1
6347,257358,6,123,1
6348,306329,6,1644,1
6349,307103,6,1158,1
6350,443261,5,1531,1
6351,392675,5,1531,1
6352,150000,1,1142,0
6353,150000,1,1104,0
6354,150000,1,513,1
6355,150000,1,1171,0
6356,150000,1,120,1
6357,150000,1,755,0
6358,150000,1,1125,1
6359,507909,1,1287,1
6360,507909,1,294,1
6361,507909,1,1306,1
6362,507909,1,712,1
6363,507909,1,825,1
6364,507909,1,439,1
6365,507909,1,102,1
6366,507909,1,1055,1
6367,507909,1,1639,1
6368,507909,1,393,1
6369,507909,1,840,1
6370,507909,1,875,1
6371,507909,1,882,1
6372,507909,1,1464,1
6373,507909,1,650,1
6374,507909,1,844,1
6375,507909,1,914,1
6376,210000,1,1064,1
6377,210000,1,714,1
6378,210000,1,233,1
6379,210000,1,1541,1
6380,210000,1,1127,1
6381,210000,1,258,1
6382,210000,1,12,1
6383,210000,1,1176,1
6384,210000,1,546,0
6385,210000,1,375,1
6386,210000,1,1444,1
6387,210000,1,204,1
6388,210000,1,1311,0
6389,210000,1,239,1
6390,210000,1,204,1
6391,210000,1,1549,1
6392,210000,1,1003,0
6393,210000,1,722,1
6394,210000,1,924,1
6395,210000,1,1177,1
6396,210000,1,1426,1
6397,210000,1,34,1
6398,210000,1,267,1
6399,210000,1,1447,1
6400,210000,1,720,0
6401,210000,1,1158,0
6402,150000,1,935,0
6403,150000,1,708,1
6404,150000,1,1572,1
6405,1187482,2,219,1
6406,63000,2,219,0
6407,108000,1,907,0
6408,108000,1,941,0
6409,108000,1,1803,1
6410,108000,1,195,0
6411,108000,1,650,1
6412,108000,1,1637,1
6413,108000,1,665,1
6414,891888,1,712,1
6415,891888,1,858,1
6416,891888,1,1497,1
6417,891888,1,802,1
6418,891888,1,1443,1
6419,891888,1,128,1
6420,891888,1,94,1
6421,891888,1,338,1
6422,891888,1,760,1
6423,891888,1,160,1
6424,891888,1,570,1
6425,891888,1,911,1
6426,891888,1,1565,1
6427,891888,1,1321,1
6428,891888,1,1355,1
6429,891888,1,1238,1
6430,891888,1,335,1
6431,891888,1,55,1
6432,891888,1,527,1
6433,891888,1,256,1
6434,891888,1,1130,1
6435,891888,1,679,1
6436,891888,1,848,1
6437,891888,1,832,1
6438,891888,1,708,1
6439,891888,1,1614,1
6440,891888,1,328,1
6441,891888,1,1355,1
6442,124618,3,532,0
6443,234000,3,1822,1
6444,234000,3,1822,1
6445,234000,3,1811,1
6446,210780,3,1811,1
6447,195566,3,249,1
6448,579000,4,854,1
6449,579000,4,297,1
6450,579000,4,297,1
6451,579000,4,705,1
6452,579000,4,307,1
6453,579000,4,307,1
6454,579000,4,198,1
6455,579000,4,62,1
6456,579000,4,1763,1
6457,579000,4,757,1
6458,579000,4,757,1
6459,579000,4,1258,1
6460,579000,4,334,1
6461,579000,4,163,1
6462,579000,4,163,1
6463,579000,4,330,1
6464,579000,4,1302,1
6465,579000,4,1302,1
6466,579000,4,948,1
6467,579000,4,948,1
6468,579000,4,1465,1
6469,579000,4,142,1
6470,579000,4,1626,1
6471,579000,4,1626,1
6472,579000,4,1071,1
6473,579000,4,1181,1
6474,579000,4,1181,1
6475,108000,1,310,0
6476,108000,1,271,1
6477,108000,1,1368,0
6478,108000,1,1761,1
6479,108000,1,761,0
6480,108000,1,479,0
6481,108000,1,1472,1
6482,108000,1,708,1
6483,108000,1,757,0
6484,108000,1,745,1
6485,108000,1,573,0
6486,108000,1,1329,1
6487,108000,1,186,0
6488,108000,1,684,0
6489,108000,1,80,1
6490,108000,1,1215,1
6491,108000,1,1220,0
6492,108000,1,195,1
6493,108000,1,1257,0
6494,108000,1,1056,1
6495,224211,3,249,1
6496,132982,3,1109,0
6497,45000,3,1109,0
6498,45000,3,599,0
6499,276046,3,792,1
6500,297176,3,1818,1
6501,45000,3,1788,1
6502,274318,3,650,1
6503,45000,3,1177,1
6504,125573,5,1686,1
6505,186000,5,1686,1
6506,186000,5,814,1
6507,145418,5,1455,1
6508,80263,3,830,1
6509,258000,4,633,1
6510,258000,4,1281,1
6511,312333,4,237,1
6512,281827,4,237,1
6513,258000,4,479,1
6514,258000,4,479,1
6515,252917,4,4,1
6516,258000,4,871,1
6517,273822,4,1797,1
6518,314935,4,125,1
6519,235942,4,125,1
6520,314360,4,796,1
6521,283566,4,66,1
6522,234315,4,66,1
6523,310332,4,1815,1
6524,310343,4,1815,1
6525,205741,4,1424,1
6526,155613,4,1424,1
6527,252414,4,201,1
6528,331880,4,693,1
6529,267532,4,1499,1
6530,258000,4,1499,1
6531,212451,4,1003,0
6532,291045,4,1003,1
6533,265456,4,498,1
6534,284291,4,1441,1
6535,271922,4,761,0
6536,258000,4,337,1
6537,209631,4,1580,1
6538,279209,4,1169,0
6539,303099,4,1389,1
6540,174736,4,1196,1
6541,195069,4,1367,1
6542,306141,4,397,1
6543,270203,4,90,1
6544,249943,4,764,1
6545,207138,4,764,1
6546,258000,4,1170,1
6547,294092,4,1428,1
6548,234808,4,1428,0
6549,274294,4,894,1
6550,202797,4,894,1
6551,293163,4,894,1
6552,325526,4,929,1
6553,310642,4,929,1
6554,296026,4,1288,1
6555,272786,4,1288,1
6556,301873,4,967,1
6557,258000,4,967,1
6558,157079,4,1306,1
6559,258000,4,313,1
6560,144203,4,313,1
6561,268766,4,313,1
6562,258000,4,1484,1
6563,282115,4,1484,1
6564,148718,4,494,1
6565,298216,4,494,1
6566,183161,4,98,1
6567,258000,4,824,1
6568,295626,4,824,1
6569,302213,4,129,1
6570,275091,4,129,1
6571,255852,4,1030,0
6572,258000,4,159,1
6573,166097,4,1816,1
6574,206728,4,1312,1
6575,306100,4,604,1
6576,258000,4,1330,1
6577,307674,4,1330,1
6578,250481,4,1330,1
6579,150000,1,868,0
6580,150000,1,692,0
6581,150000,1,473,0
6582,150000,1,1685,1
6583,150000,1,135,1
6584,150000,1,482,0
6585,150000,1,787,1
6586,255388,5,1604,1
6587,231518,5,484,1
6588,166865,5,1414,1
6589,255000,5,739,1
6590,320037,5,252,1
6591,268915,5,1234,1
6592,288538,5,1423,1
6593,260773,5,586,1
6594,255000,5,586,1
6595,245204,5,1313,0
6596,243298,5,1396,1
6597,255000,5,853,1
6598,273683,5,916,1
6599,232222,5,1382,1
6600,278172,5,1129,1
6601,207052,5,406,1
6602,189521,5,1557,1
6603,275456,5,1179,1
6604,240353,5,780,1
6605,274216,5,780,1
6606,271359,5,727,1
6607,261851,5,727,1
6608,235838,5,810,1
6609,253052,5,597,1
6610,278673,5,181,1
6611,206742,5,92,1
6612,243721,5,1065,1
6613,259359,5,855,1
6614,235982,5,855,1
6615,148928,5,617,1
6616,288703,5,1463,1
6617,234917,5,868,0
6618,266573,5,627,1
6619,216115,5,791,0
6620,183149,5,1762,1
6621,255000,5,1744,1
6622,225900,5,88,1
6623,255000,5,88,1
6624,255000,5,221,1
6625,220157,5,433,1
6626,244351,5,433,1
6627,255000,5,1091,1
6628,281039,5,1250,1
6629,255000,5,1794,1
6630,231000,3,1125,1
6631,231000,3,973,1
6632,231000,3,924,1
6633,231000,3,825,1
6634,231000,3,1347,1
6635,231000,3,485,1
6636,231000,3,992,1
6637,231000,3,275,1
6638,231000,3,1272,1
6639,231000,3,1186,1
6640,231000,3,239,1
6641,231000,3,1566,1
6642,231000,3,1054,1
6643,231000,3,1055,1
6644,231000,3,254,1
6645,231000,3,754,1
6646,376427,3,883,1
6647,371765,3,1560,1
6648,174711,3,687,0
6649,325173,3,360,1
6650,304775,3,800,1
6651,300042,3,444,0
6652,169160,3,1661,1
6653,321518,3,651,1
6654,186000,3,1780,1
6655,140301,3,1192,0
6656,210490,3,765,0
6657,176835,3,1190,1
6658,331971,3,716,1
6659,217617,3,671,1
6660,186000,3,1461,1
6661,186000,3,1461,1
6662,278481,3,1461,1
6663,316589,3,1461,1
6664,367958,3,653,1
6665,186000,3,653,1
6666,287374,3,653,1
6667,186000,3,653,1
6668,186000,3,386,1
6669,188135,3,386,1
6670,396672,3,386,1
6671,186000,3,386,1
6672,364541,3,1093,1
6673,185511,3,1093,0
6674,238398,3,1093,1
6675,197278,3,1093,0
6676,305013,3,366,1
6677,326341,3,366,1
6678,324391,3,366,1
6679,275500,3,366,1
6680,378805,3,513,1
6681,321276,3,513,1
6682,186000,3,513,1
6683,186000,3,513,1
6684,335766,3,274,1
6685,389693,3,274,1
6686,414910,3,274,1
6687,277773,3,274,1
6688,293860,3,1193,1
6689,250539,3,1193,1
6690,244553,3,1193,1
6691,201993,3,1193,1
6692,125760,3,1215,1
6693,76056,3,1215,1
6694,214075,3,1215,1
6695,153664,3,1215,1
6696,245527,3,1162,1
6697,124531,3,1162,0
6698,145265,3,1162,0
6699,86059,3,1162,0
6700,117913,3,1379,1
6701,186000,3,1379,1
6702,203903,3,1379,1
6703,252321,3,1379,1
6704,186000,3,1141,1
6705,150867,3,1141,1
6706,186000,3,1141,1
6707,267799,3,1141,1
6708,115356,3,573,0
6709,232283,3,573,0
6710,210593,3,1338,1
6711,95556,3,1338,0
6712,186000,3,1338,1
6713,119493,3,1743,1
6714,134682,3,304,1
6715,126868,3,304,1
6716,104741,3,304,1
6717,247391,3,808,1
6718,119496,3,1705,1
6719,186000,3,1705,1
6720,186000,3,816,1
6721,78026,3,816,0
6722,186000,3,816,1
6723,186000,3,918,1
6724,87002,3,1174,0
6725,222701,3,1174,1
6726,192435,3,148,1
6727,149907,3,1380,1
6728,78209,3,1380,1
6729,96959,3,1380,1
6730,186000,3,105,1
6731,266983,3,310,1
6732,79990,3,1040,0
6733,232160,3,1040,0
6734,191888,3,1297,1
6735,354000,3,1297,1
6736,197194,3,1436,1
6737,335870,3,1436,1
6738,354000,3,1436,1
6739,353892,3,1436,1
6740,363667,3,873,1
6741,381029,3,550,1
6742,354000,3,550,1
6743,354000,3,1077,1
6744,339843,3,1077,1
6745,154885,3,959,1
6746,121929,4,834,0
6747,103173,4,834,0
6748,358529,4,744,1
6749,165736,4,983,1
6750,115939,4,899,0
6751,120283,4,660,0
6752,337143,4,660,1
6753,358529,4,1685,1
6754,414385,4,1318,1
6755,403405,4,1318,1
6756,358529,4,1318,1
6757,175392,4,837,0
6758,188496,4,837,0
6759,187624,4,507,1
6760,106498,4,507,0
6761,109256,4,865,0
6762,103449,4,136,1
6763,113861,4,136,1
6764,345230,4,567,1
6765,161632,4,1081,1
6766,358529,4,1081,1
6767,398769,4,1536,1
6768,358529,4,1536,1
6769,146272,4,1118,0
6770,113729,4,733,0
6771,131081,4,420,1
6772,361946,4,420,1
6773,367404,4,169,1
6774,150000,3,959,1
6775,0,1,240,0
6776,0,1,899,0
6777,0,1,1249,0
6778,0,1,926,0
6779,0,1,534,0
6780,150000,1,1311,0
6781,150000,1,1319,1
6782,150000,1,998,0
6783,150000,1,1220,1
6784,150000,1,1452,1
6785,150000,1,1281,1
6786,150000,1,1467,1
6787,150000,1,973,0
6788,150000,1,713,1
6789,150000,1,1643,1
6790,150000,1,313,1
6791,186245,4,1132,1
6792,148089,4,994,1
6793,256065,4,647,1
6794,416588,4,997,1
6795,297231,4,997,1
6796,106605,4,179,1
6797,143972,4,1664,1
6798,147000,4,1664,1
6799,152944,4,1664,1
6800,88186,4,1599,1
6801,147000,4,1599,1
6802,242831,2,219,1
6803,109315,2,109,1
6804,84000,2,109,1
6805,100074,2,109,1
6806,233261,2,1681,1
6807,84000,2,1022,0
6808,222163,2,1022,1
6809,84000,2,1022,0
6810,84000,2,1022,0
6811,84000,2,1022,0
6812,141007,2,1022,1
6813,412017,1,310,1
6814,412017,1,254,1
6815,412017,1,1066,1
6816,412017,1,1587,1
6817,412017,1,1029,1
6818,412017,1,368,1
6819,412017,1,895,1
6820,412017,1,499,1
6821,412017,1,257,1
6822,412017,1,497,1
6823,412017,1,1043,1
6824,412017,1,1267,1
6825,412017,1,342,1
6826,412017,1,1467,1
6827,412017,1,992,1
6828,412017,1,1040,1
6829,412017,1,1157,1
6830,412017,1,1380,1
6831,412017,1,1631,1
6832,412017,1,626,1
6833,412017,1,200,1
6834,412017,1,506,1
6835,412017,1,1374,1
6836,412017,1,44,1
6837,412017,1,204,1
6838,412017,1,362,1
6839,412017,1,145,1
6840,412017,1,886,1
6841,412017,1,1175,1
6842,412017,1,388,1
6843,412017,1,1302,1
6844,412017,1,570,1
6845,412017,1,665,1
6846,412017,1,875,1
6847,412017,1,1417,1
6848,412017,1,216,1
6849,412017,1,1067,1
6850,412017,1,941,1
6851,412017,1,686,1
6852,412017,1,1250,1
6853,412017,1,488,1
6854,412017,1,1133,1
6855,412017,1,1006,1
6856,412017,1,417,1
6857,412017,1,304,1
6858,412017,1,838,1
6859,412017,1,728,1
6860,412017,1,579,1
6861,412017,1,500,1
6862,412017,1,412,1
6863,412017,1,248,1
6864,412017,1,362,1
6865,412017,1,810,1
6866,412017,1,417,1
