HID,PID,Gender,Age_group,Education,Income,License,Status,Education_detailed,Number,Long,Lat
6098,10592,0,6,2,184000,1,2,5,3,0,0
6098,10593,1,7,3,184000,1,3,6,3,0,0
6098,10594,1,2,1,184000,1,1,4,3,0,0
6099,10595,0,6,2,184000,1,2,5,3,0,0
6099,10596,1,7,3,184000,1,3,6,3,0,0
6099,10597,1,2,1,184000,1,1,4,3,0,0
6100,10598,0,6,2,184000,1,2,5,3,0,0
6100,10599,1,7,3,184000,1,3,6,3,0,0
6100,10600,1,2,1,184000,1,1,4,3,0,0
6101,10601,0,6,2,184000,1,2,5,3,0,0
6101,10602,1,7,3,184000,1,3,6,3,0,0
6101,10603,1,2,1,184000,1,1,4,3,0,0
6102,10604,0,6,2,184000,1,2,5,3,0,0
6102,10605,1,7,3,184000,1,3,6,3,0,0
6102,10606,1,2,1,184000,1,1,4,3,0,0
6103,10607,0,6,2,184000,1,2,5,3,0,0
6103,10608,1,7,3,184000,1,3,6,3,0,0
6103,10609,1,2,1,184000,1,1,4,3,0,0
6104,10610,0,6,2,184000,1,2,5,3,0,0
6104,10611,1,7,3,184000,1,3,6,3,0,0
6104,10612,1,2,1,184000,1,1,4,3,0,0
6105,10613,0,6,2,184000,1,2,5,3,0,0
6105,10614,1,7,3,184000,1,3,6,3,0,0
6105,10615,1,2,1,184000,1,1,4,3,0,0
6106,10616,0,6,2,184000,1,2,5,3,0,0
6106,10617,1,7,3,184000,1,3,6,3,0,0
6106,10618,1,2,1,184000,1,1,4,3,0,0
6107,10619,0,6,2,184000,1,2,5,3,0,0
6107,10620,1,7,3,184000,1,3,6,3,0,0
6107,10621,1,2,1,184000,1,1,4,3,0,0
6108,10622,0,6,2,184000,1,2,5,3,0,0
6108,10623,1,7,3,184000,1,3,6,3,0,0
6108,10624,1,2,1,184000,1,1,4,3,0,0
6109,10625,0,6,2,184000,1,2,5,3,0,0
6109,10626,1,7,3,184000,1,3,6,3,0,0
6109,10627,1,2,1,184000,1,1,4,3,0,0
6110,10628,0,6,2,184000,1,2,5,3,0,0
6110,10629,1,7,3,184000,1,3,6,3,0,0
6110,10630,1,2,1,184000,1,1,4,3,0,0
6111,10631,0,6,2,184000,1,2,5,3,0,0
6111,10632,1,7,3,184000,1,3,6,3,0,0
6111,10633,1,2,1,184000,1,1,4,3,0,0
6112,10634,0,6,2,184000,1,2,5,3,0,0
6112,10635,1,7,3,184000,1,3,6,3,0,0
6112,10636,1,2,1,184000,1,1,4,3,0,0
6113,10637,0,6,2,184000,1,2,5,3,0,0
6113,10638,1,7,3,184000,1,3,6,3,0,0
6113,10639,1,2,1,184000,1,1,4,3,0,0
6114,10640,0,6,2,184000,1,2,5,3,0,0
6114,10641,1,7,3,184000,1,3,6,3,0,0
6114,10642,1,2,1,184000,1,1,4,3,0,0
6115,10643,0,6,2,184000,1,2,5,3,0,0
6115,10644,1,7,3,184000,1,3,6,3,0,0
6115,10645,1,2,1,184000,1,1,4,3,0,0
6116,10646,0,6,2,184000,1,2,5,3,0,0
6116,10647,1,7,3,184000,1,3,6,3,0,0
6116,10648,1,2,1,184000,1,1,4,3,0,0
6117,10649,0,6,2,184000,1,2,5,3,0,0
6117,10650,1,7,3,184000,1,3,6,3,0,0
6117,10651,1,2,1,184000,1,1,4,3,0,0
6118,10652,0,6,2,184000,1,2,5,3,0,0
6118,10653,1,7,3,184000,1,3,6,3,0,0
6118,10654,1,2,1,184000,1,1,4,3,0,0
6119,10655,0,6,2,184000,1,2,5,3,0,0
6119,10656,1,7,3,184000,1,3,6,3,0,0
6119,10657,1,2,1,184000,1,1,4,3,0,0
6120,10658,0,6,2,184000,1,2,5,3,0,0
6120,10659,1,7,3,184000,1,3,6,3,0,0
6120,10660,1,2,1,184000,1,1,4,3,0,0
6121,10661,0,6,2,184000,1,2,5,3,0,0
6121,10662,1,7,3,184000,1,3,6,3,0,0
6121,10663,1,2,1,184000,1,1,4,3,0,0
6122,10664,0,6,2,184000,1,2,5,3,0,0
6122,10665,1,7,3,184000,1,3,6,3,0,0
6122,10666,1,2,1,184000,1,1,4,3,0,0
6123,10667,0,6,2,184000,1,2,5,3,0,0
6123,10668,1,7,3,184000,1,3,6,3,0,0
6123,10669,1,2,1,184000,1,1,4,3,0,0
6124,10670,0,6,2,184000,1,2,5,3,0,0
6124,10671,1,7,3,184000,1,3,6,3,0,0
6124,10672,1,2,1,184000,1,1,4,3,0,0
6125,10673,0,6,2,184000,1,2,5,3,0,0
6125,10674,1,7,3,184000,1,3,6,3,0,0
6125,10675,1,2,1,184000,1,1,4,3,0,0
6126,10676,0,6,2,184000,1,2,5,3,0,0
6126,10677,1,7,3,184000,1,3,6,3,0,0
6126,10678,1,2,1,184000,1,1,4,3,0,0
6127,10679,0,6,2,184000,1,2,5,3,0,0
6127,10680,1,7,3,184000,1,3,6,3,0,0
6127,10681,1,2,1,184000,1,1,4,3,0,0
6128,10682,0,6,2,184000,1,2,5,3,0,0
6128,10683,1,7,3,184000,1,3,6,3,0,0
6128,10684,1,2,1,184000,1,1,4,3,0,0
6129,10685,0,6,2,184000,1,2,5,3,0,0
6129,10686,1,7,3,184000,1,3,6,3,0,0
6129,10687,1,2,1,184000,1,1,4,3,0,0
6130,10688,0,6,2,184000,1,2,5,3,0,0
6130,10689,1,7,3,184000,1,3,6,3,0,0
6130,10690,1,2,1,184000,1,1,4,3,0,0
6131,10691,0,6,2,184000,1,2,5,3,0,0
6131,10692,1,7,3,184000,1,3,6,3,0,0
6131,10693,1,2,1,184000,1,1,4,3,0,0
6132,10694,0,6,2,184000,1,2,5,3,0,0
6132,10695,1,7,3,184000,1,3,6,3,0,0
6132,10696,1,2,1,184000,1,1,4,3,0,0
6133,10697,0,6,2,184000,1,2,5,3,0,0
6133,10698,1,7,3,184000,1,3,6,3,0,0
6133,10699,1,2,1,184000,1,1,4,3,0,0
6134,10700,0,6,2,184000,1,2,5,3,0,0
6134,10701,1,7,3,184000,1,3,6,3,0,0
6134,10702,1,2,1,184000,1,1,4,3,0,0
6135,10703,0,6,2,184000,1,2,5,3,0,0
6135,10704,1,7,3,184000,1,3,6,3,0,0
6135,10705,1,2,1,184000,1,1,4,3,0,0
6136,10706,0,6,2,184000,1,2,5,3,0,0
6136,10707,1,7,3,184000,1,3,6,3,0,0
6136,10708,1,2,1,184000,1,1,4,3,0,0
6137,10709,0,6,2,184000,1,2,5,3,0,0
6137,10710,1,7,3,184000,1,3,6,3,0,0
6137,10711,1,2,1,184000,1,1,4,3,0,0
6138,10712,0,6,2,184000,1,2,5,3,0,0
6138,10713,1,7,3,184000,1,3,6,3,0,0
6138,10714,1,2,1,184000,1,1,4,3,0,0
6139,10715,0,6,2,184000,1,2,5,3,0,0
6139,10716,1,7,3,184000,1,3,6,3,0,0
6139,10717,1,2,1,184000,1,1,4,3,0,0
6140,10718,0,6,2,184000,1,2,5,3,0,0
6140,10719,1,7,3,184000,1,3,6,3,0,0
6140,10720,1,2,1,184000,1,1,4,3,0,0
6141,10721,0,6,2,184000,1,2,5,3,0,0
6141,10722,1,7,3,184000,1,3,6,3,0,0
6141,10723,1,2,1,184000,1,1,4,3,0,0
6142,10724,0,6,2,184000,1,2,5,3,0,0
6142,10725,1,7,3,184000,1,3,6,3,0,0
6142,10726,1,2,1,184000,1,1,4,3,0,0
6143,10727,0,6,2,184000,1,2,5,3,0,0
6143,10728,1,7,3,184000,1,3,6,3,0,0
6143,10729,1,2,1,184000,1,1,4,3,0,0
6144,10730,0,6,2,184000,1,2,5,3,0,0
6144,10731,1,7,3,184000,1,3,6,3,0,0
6144,10732,1,2,1,184000,1,1,4,3,0,0
6145,10733,0,6,2,184000,1,2,5,3,0,0
6145,10734,1,7,3,184000,1,3,6,3,0,0
6145,10735,1,2,1,184000,1,1,4,3,0,0
6146,10736,0,6,2,184000,1,2,5,3,0,0
6146,10737,1,7,3,184000,1,3,6,3,0,0
6146,10738,1,2,1,184000,1,1,4,3,0,0
6147,10739,0,6,2,184000,1,2,5,3,0,0
6147,10740,1,7,3,184000,1,3,6,3,0,0
6147,10741,1,2,1,184000,1,1,4,3,0,0
6148,10742,0,6,2,184000,1,2,5,3,0,0
6148,10743,1,7,3,184000,1,3,6,3,0,0
6148,10744,1,2,1,184000,1,1,4,3,0,0
6149,10745,0,6,2,184000,1,2,5,3,0,0
6149,10746,1,7,3,184000,1,3,6,3,0,0
6149,10747,1,2,1,184000,1,1,4,3,0,0
6150,10748,0,6,2,184000,1,2,5,3,0,0
6150,10749,1,7,3,184000,1,3,6,3,0,0
6150,10750,1,2,1,184000,1,1,4,3,0,0
6151,10751,0,6,2,184000,1,2,5,3,0,0
6151,10752,1,7,3,184000,1,3,6,3,0,0
6151,10753,1,2,1,184000,1,1,4,3,0,0
6152,10754,0,6,2,184000,1,2,5,3,0,0
6152,10755,1,7,3,184000,1,3,6,3,0,0
6152,10756,1,2,1,184000,1,1,4,3,0,0
6153,10757,0,6,2,184000,1,2,5,3,0,0
6153,10758,1,7,3,184000,1,3,6,3,0,0
6153,10759,1,2,1,184000,1,1,4,3,0,0
6154,10760,0,6,2,184000,1,2,5,3,0,0
6154,10761,1,7,3,184000,1,3,6,3,0,0
6154,10762,1,2,1,184000,1,1,4,3,0,0
6155,10763,0,6,2,184000,1,2,5,3,0,0
6155,10764,1,7,3,184000,1,3,6,3,0,0
6155,10765,1,2,1,184000,1,1,4,3,0,0
6156,10766,0,6,2,184000,1,2,5,3,0,0
6156,10767,1,7,3,184000,1,3,6,3,0,0
6156,10768,1,2,1,184000,1,1,4,3,0,0
6157,10769,0,6,2,184000,1,2,5,3,0,0
6157,10770,1,7,3,184000,1,3,6,3,0,0
6157,10771,1,2,1,184000,1,1,4,3,0,0
6158,10772,0,6,2,184000,1,2,5,3,0,0
6158,10773,1,7,3,184000,1,3,6,3,0,0
6158,10774,1,2,1,184000,1,1,4,3,0,0
6159,10775,0,6,2,184000,1,2,5,3,0,0
6159,10776,1,7,3,184000,1,3,6,3,0,0
6159,10777,1,2,1,184000,1,1,4,3,0,0
6160,10778,0,6,2,184000,1,2,5,3,0,0
6160,10779,1,7,3,184000,1,3,6,3,0,0
6160,10780,1,2,1,184000,1,1,4,3,0,0
6161,10781,0,6,2,184000,1,2,5,3,0,0
6161,10782,1,7,3,184000,1,3,6,3,0,0
6161,10783,1,2,1,184000,1,1,4,3,0,0
6162,10784,0,6,2,184000,1,2,5,3,0,0
6162,10785,1,7,3,184000,1,3,6,3,0,0
6162,10786,1,2,1,184000,1,1,4,3,0,0
6163,10787,0,6,2,184000,1,2,5,3,0,0
6163,10788,1,7,3,184000,1,3,6,3,0,0
6163,10789,1,2,1,184000,1,1,4,3,0,0
6164,10790,0,6,2,184000,1,2,5,3,0,0
6164,10791,1,7,3,184000,1,3,6,3,0,0
6164,10792,1,2,1,184000,1,1,4,3,0,0
6165,10793,0,6,2,184000,1,2,5,3,0,0
6165,10794,1,7,3,184000,1,3,6,3,0,0
6165,10795,1,2,1,184000,1,1,4,3,0,0
6166,10796,0,6,2,184000,1,2,5,3,0,0
6166,10797,1,7,3,184000,1,3,6,3,0,0
6166,10798,1,2,1,184000,1,1,4,3,0,0
6167,10799,0,6,2,184000,1,2,5,3,0,0
6167,10800,1,7,3,184000,1,3,6,3,0,0
6167,10801,1,2,1,184000,1,1,4,3,0,0
6168,10802,0,6,2,184000,1,2,5,3,0,0
6168,10803,1,7,3,184000,1,3,6,3,0,0
6168,10804,1,2,1,184000,1,1,4,3,0,0
6169,10805,0,6,2,184000,1,2,5,3,0,0
6169,10806,1,7,3,184000,1,3,6,3,0,0
6169,10807,1,2,1,184000,1,1,4,3,0,0
6170,10808,0,6,2,184000,1,2,5,3,0,0
6170,10809,1,7,3,184000,1,3,6,3,0,0
6170,10810,1,2,1,184000,1,1,4,3,0,0
6171,10811,0,6,2,184000,1,2,5,3,0,0
6171,10812,1,7,3,184000,1,3,6,3,0,0
6171,10813,1,2,1,184000,1,1,4,3,0,0
6172,10814,0,6,2,184000,1,2,5,3,0,0
6172,10815,1,7,3,184000,1,3,6,3,0,0
6172,10816,1,2,1,184000,1,1,4,3,0,0
6173,10817,0,6,2,184000,1,2,5,3,0,0
6173,10818,1,7,3,184000,1,3,6,3,0,0
6173,10819,1,2,1,184000,1,1,4,3,0,0
6174,10820,0,6,2,184000,1,2,5,3,0,0
6174,10821,1,7,3,184000,1,3,6,3,0,0
6174,10822,1,2,1,184000,1,1,4,3,0,0
6175,10823,0,6,2,184000,1,2,5,3,0,0
6175,10824,1,7,3,184000,1,3,6,3,0,0
6175,10825,1,2,1,184000,1,1,4,3,0,0
6176,10826,0,6,2,184000,1,2,5,3,0,0
6176,10827,1,7,3,184000,1,3,6,3,0,0
6176,10828,1,2,1,184000,1,1,4,3,0,0
6177,10829,0,6,2,184000,1,2,5,3,0,0
6177,10830,1,7,3,184000,1,3,6,3,0,0
6177,10831,1,2,1,184000,1,1,4,3,0,0
6178,10832,0,6,2,184000,1,2,5,3,0,0
6178,10833,1,7,3,184000,1,3,6,3,0,0
6178,10834,1,2,1,184000,1,1,4,3,0,0
6179,10835,0,6,2,184000,1,2,5,3,0,0
6179,10836,1,7,3,184000,1,3,6,3,0,0
6179,10837,1,2,1,184000,1,1,4,3,0,0
6180,10838,0,6,2,184000,1,2,5,3,0,0
6180,10839,1,7,3,184000,1,3,6,3,0,0
6180,10840,1,2,1,184000,1,1,4,3,0,0
6181,10841,0,6,2,184000,1,2,5,3,0,0
6181,10842,1,7,3,184000,1,3,6,3,0,0
6181,10843,1,2,1,184000,1,1,4,3,0,0
6182,10844,0,6,2,184000,1,2,5,3,0,0
6182,10845,1,7,3,184000,1,3,6,3,0,0
6182,10846,1,2,1,184000,1,1,4,3,0,0
6183,10847,0,6,2,184000,1,2,5,3,0,0
6183,10848,1,7,3,184000,1,3,6,3,0,0
6183,10849,1,2,1,184000,1,1,4,3,0,0
6184,10850,0,6,2,184000,1,2,5,3,0,0
6184,10851,1,7,3,184000,1,3,6,3,0,0
6184,10852,1,2,1,184000,1,1,4,3,0,0
6185,10853,0,6,2,184000,1,2,5,3,0,0
6185,10854,1,7,3,184000,1,3,6,3,0,0
6185,10855,1,2,1,184000,1,1,4,3,0,0
6186,10856,0,6,2,184000,1,2,5,3,0,0
6186,10857,1,7,3,184000,1,3,6,3,0,0
6186,10858,1,2,1,184000,1,1,4,3,0,0
6187,10859,0,6,2,184000,1,2,5,3,0,0
6187,10860,1,7,3,184000,1,3,6,3,0,0
6187,10861,1,2,1,184000,1,1,4,3,0,0
6188,10862,0,6,2,184000,1,2,5,3,0,0
6188,10863,1,7,3,184000,1,3,6,3,0,0
6188,10864,1,2,1,184000,1,1,4,3,0,0
6189,10865,0,6,2,184000,1,2,5,3,0,0
6189,10866,1,7,3,184000,1,3,6,3,0,0
6189,10867,1,2,1,184000,1,1,4,3,0,0
6190,10868,0,6,2,184000,1,2,5,3,0,0
6190,10869,1,7,3,184000,1,3,6,3,0,0
6190,10870,1,2,1,184000,1,1,4,3,0,0
6191,10871,0,6,2,184000,1,2,5,3,0,0
6191,10872,1,7,3,184000,1,3,6,3,0,0
6191,10873,1,2,1,184000,1,1,4,3,0,0
6192,10874,0,6,2,184000,1,2,5,3,0,0
6192,10875,1,7,3,184000,1,3,6,3,0,0
6192,10876,1,2,1,184000,1,1,4,3,0,0
6193,10877,0,6,2,184000,1,2,5,3,0,0
6193,10878,1,7,3,184000,1,3,6,3,0,0
6193,10879,1,2,1,184000,1,1,4,3,0,0
6194,10880,0,6,2,184000,1,2,5,3,0,0
6194,10881,1,7,3,184000,1,3,6,3,0,0
6194,10882,1,2,1,184000,1,1,4,3,0,0
6195,10883,0,6,2,184000,1,2,5,3,0,0
6195,10884,1,7,3,184000,1,3,6,3,0,0
6195,10885,1,2,1,184000,1,1,4,3,0,0
6196,10886,0,6,2,184000,1,2,5,3,0,0
6196,10887,1,7,3,184000,1,3,6,3,0,0
6196,10888,1,2,1,184000,1,1,4,3,0,0
6197,10889,0,6,2,184000,1,2,5,3,0,0
6197,10890,1,7,3,184000,1,3,6,3,0,0
6197,10891,1,2,1,184000,1,1,4,3,0,0
6198,10892,0,6,2,184000,1,2,5,3,0,0
6198,10893,1,7,3,184000,1,3,6,3,0,0
6198,10894,1,2,1,184000,1,1,4,3,0,0
6199,10895,0,6,2,184000,1,2,5,3,0,0
6199,10896,1,7,3,184000,1,3,6,3,0,0
6199,10897,1,2,1,184000,1,1,4,3,0,0
6200,10898,0,6,2,184000,1,2,5,3,0,0
6200,10899,1,7,3,184000,1,3,6,3,0,0
6200,10900,1,2,1,184000,1,1,4,3,0,0
6201,10901,0,6,2,184000,1,2,5,3,0,0
6201,10902,1,7,3,184000,1,3,6,3,0,0
6201,10903,1,2,1,184000,1,1,4,3,0,0
6202,10904,0,6,2,184000,1,2,5,3,0,0
6202,10905,1,7,3,184000,1,3,6,3,0,0
6202,10906,1,2,1,184000,1,1,4,3,0,0
6203,10907,0,6,2,184000,1,2,5,3,0,0
6203,10908,1,7,3,184000,1,3,6,3,0,0
6203,10909,1,2,1,184000,1,1,4,3,0,0
6204,10910,0,6,2,184000,1,2,5,3,0,0
6204,10911,1,7,3,184000,1,3,6,3,0,0
6204,10912,1,2,1,184000,1,1,4,3,0,0
6205,10913,0,6,2,184000,1,2,5,3,0,0
6205,10914,1,7,3,184000,1,3,6,3,0,0
6205,10915,1,2,1,184000,1,1,4,3,0,0
6206,10916,0,6,2,184000,1,2,5,3,0,0
6206,10917,1,7,3,184000,1,3,6,3,0,0
6206,10918,1,2,1,184000,1,1,4,3,0,0
6207,10919,0,6,2,184000,1,2,5,3,0,0
6207,10920,1,7,3,184000,1,3,6,3,0,0
6207,10921,1,2,1,184000,1,1,4,3,0,0
6208,10922,0,6,2,184000,1,2,5,3,0,0
6208,10923,1,7,3,184000,1,3,6,3,0,0
6208,10924,1,2,1,184000,1,1,4,3,0,0
6209,10925,0,6,2,184000,1,2,5,3,0,0
6209,10926,1,7,3,184000,1,3,6,3,0,0
6209,10927,1,2,1,184000,1,1,4,3,0,0
6210,10928,0,6,2,184000,1,2,5,3,0,0
6210,10929,1,7,3,184000,1,3,6,3,0,0
6210,10930,1,2,1,184000,1,1,4,3,0,0
6211,10931,0,6,2,184000,1,2,5,3,0,0
6211,10932,1,7,3,184000,1,3,6,3,0,0
6211,10933,1,2,1,184000,1,1,4,3,0,0
6212,10934,0,6,2,184000,1,2,5,3,0,0
6212,10935,1,7,3,184000,1,3,6,3,0,0
6212,10936,1,2,1,184000,1,1,4,3,0,0
6213,10937,0,6,2,184000,1,2,5,3,0,0
6213,10938,1,7,3,184000,1,3,6,3,0,0
6213,10939,1,2,1,184000,1,1,4,3,0,0
6214,10940,0,6,2,184000,1,2,5,3,0,0
6214,10941,1,7,3,184000,1,3,6,3,0,0
6214,10942,1,2,1,184000,1,1,4,3,0,0
6215,10943,0,6,2,184000,1,2,5,3,0,0
6215,10944,1,7,3,184000,1,3,6,3,0,0
6215,10945,1,2,1,184000,1,1,4,3,0,0
6216,10946,0,6,2,184000,1,2,5,3,0,0
6216,10947,1,7,3,184000,1,3,6,3,0,0
6216,10948,1,2,1,184000,1,1,4,3,0,0
6217,10949,0,6,2,184000,1,2,5,3,0,0
6217,10950,1,7,3,184000,1,3,6,3,0,0
6217,10951,1,2,1,184000,1,1,4,3,0,0
6218,10952,0,6,2,184000,1,2,5,3,0,0
6218,10953,1,7,3,184000,1,3,6,3,0,0
6218,10954,1,2,1,184000,1,1,4,3,0,0
6219,10955,0,6,2,184000,1,2,5,3,0,0
6219,10956,1,7,3,184000,1,3,6,3,0,0
6219,10957,1,2,1,184000,1,1,4,3,0,0
6220,10958,0,6,2,184000,1,2,5,3,0,0
6220,10959,1,7,3,184000,1,3,6,3,0,0
6220,10960,1,2,1,184000,1,1,4,3,0,0
6221,10961,0,6,2,184000,1,2,5,3,0,0
6221,10962,1,7,3,184000,1,3,6,3,0,0
6221,10963,1,2,1,184000,1,1,4,3,0,0
6222,10964,0,6,2,184000,1,2,5,3,0,0
6222,10965,1,7,3,184000,1,3,6,3,0,0
6222,10966,1,2,1,184000,1,1,4,3,0,0
6223,10967,0,6,2,184000,1,2,5,3,0,0
6223,10968,1,7,3,184000,1,3,6,3,0,0
6223,10969,1,2,1,184000,1,1,4,3,0,0
6224,10970,0,6,2,184000,1,2,5,3,0,0
6224,10971,1,7,3,184000,1,3,6,3,0,0
6224,10972,1,2,1,184000,1,1,4,3,0,0
6225,10973,0,6,2,184000,1,2,5,3,0,0
6225,10974,1,7,3,184000,1,3,6,3,0,0
6225,10975,1,2,1,184000,1,1,4,3,0,0
6226,10976,0,6,2,184000,1,2,5,3,0,0
6226,10977,1,7,3,184000,1,3,6,3,0,0
6226,10978,1,2,1,184000,1,1,4,3,0,0
6227,10979,0,6,2,184000,1,2,5,3,0,0
6227,10980,1,7,3,184000,1,3,6,3,0,0
6227,10981,1,2,1,184000,1,1,4,3,0,0
6228,10982,0,6,2,184000,1,2,5,3,0,0
6228,10983,1,7,3,184000,1,3,6,3,0,0
6228,10984,1,2,1,184000,1,1,4,3,0,0
6229,10985,0,6,2,184000,1,2,5,3,0,0
6229,10986,1,7,3,184000,1,3,6,3,0,0
6229,10987,1,2,1,184000,1,1,4,3,0,0
6230,10988,0,6,2,184000,1,2,5,3,0,0
6230,10989,1,7,3,184000,1,3,6,3,0,0
6230,10990,1,2,1,184000,1,1,4,3,0,0
6231,10991,0,6,2,184000,1,2,5,3,0,0
6231,10992,1,7,3,184000,1,3,6,3,0,0
6231,10993,1,2,1,184000,1,1,4,3,0,0
6232,10994,0,6,2,184000,1,2,5,3,0,0
6232,10995,1,7,3,184000,1,3,6,3,0,0
6232,10996,1,2,1,184000,1,1,4,3,0,0
6233,10997,0,6,2,184000,1,2,5,3,0,0
6233,10998,1,7,3,184000,1,3,6,3,0,0
6233,10999,1,2,1,184000,1,1,4,3,0,0
6234,11000,0,6,2,184000,1,2,5,3,0,0
6234,11001,1,7,3,184000,1,3,6,3,0,0
6234,11002,1,2,1,184000,1,1,4,3,0,0
6235,11003,0,6,2,184000,1,2,5,3,0,0
6235,11004,1,7,3,184000,1,3,6,3,0,0
6235,11005,1,2,1,184000,1,1,4,3,0,0
6236,11006,0,6,2,184000,1,2,5,3,0,0
6236,11007,1,7,3,184000,1,3,6,3,0,0
6236,11008,1,2,1,184000,1,1,4,3,0,0
6237,11009,0,6,2,184000,1,2,5,3,0,0
6237,11010,1,7,3,184000,1,3,6,3,0,0
6237,11011,1,2,1,184000,1,1,4,3,0,0
6238,11012,0,6,2,184000,1,2,5,3,0,0
6238,11013,1,7,3,184000,1,3,6,3,0,0
6238,11014,1,2,1,184000,1,1,4,3,0,0
6239,11015,0,6,2,184000,1,2,5,3,0,0
6239,11016,1,7,3,184000,1,3,6,3,0,0
6239,11017,1,2,1,184000,1,1,4,3,0,0
6240,11018,0,6,2,184000,1,2,5,3,0,0
6240,11019,1,7,3,184000,1,3,6,3,0,0
6240,11020,1,2,1,184000,1,1,4,3,0,0
6241,11021,0,6,2,184000,1,2,5,3,0,0
6241,11022,1,7,3,184000,1,3,6,3,0,0
6241,11023,1,2,1,184000,1,1,4,3,0,0
6242,11024,0,6,2,184000,1,2,5,3,0,0
6242,11025,1,7,3,184000,1,3,6,3,0,0
6242,11026,1,2,1,184000,1,1,4,3,0,0
6243,11027,0,6,2,184000,1,2,5,3,0,0
6243,11028,1,7,3,184000,1,3,6,3,0,0
6243,11029,1,2,1,184000,1,1,4,3,0,0
6244,11030,0,6,2,184000,1,2,5,3,0,0
6244,11031,1,7,3,184000,1,3,6,3,0,0
6244,11032,1,2,1,184000,1,1,4,3,0,0
6245,11033,0,6,2,184000,1,2,5,3,0,0
6245,11034,1,7,3,184000,1,3,6,3,0,0
6245,11035,1,2,1,184000,1,1,4,3,0,0
6246,11036,0,6,2,184000,1,2,5,3,0,0
6246,11037,1,7,3,184000,1,3,6,3,0,0
6246,11038,1,2,1,184000,1,1,4,3,0,0
6247,11039,0,6,2,184000,1,2,5,3,0,0
6247,11040,1,7,3,184000,1,3,6,3,0,0
6247,11041,1,2,1,184000,1,1,4,3,0,0
6248,11042,0,6,2,184000,1,2,5,3,0,0
6248,11043,1,7,3,184000,1,3,6,3,0,0
6248,11044,1,2,1,184000,1,1,4,3,0,0
6249,11045,0,6,2,184000,1,2,5,3,0,0
6249,11046,1,7,3,184000,1,3,6,3,0,0
6249,11047,1,2,1,184000,1,1,4,3,0,0
6250,11048,0,6,2,184000,1,2,5,3,0,0
6250,11049,1,7,3,184000,1,3,6,3,0,0
6250,11050,1,2,1,184000,1,1,4,3,0,0
6251,11051,0,6,2,184000,1,2,5,3,0,0
6251,11052,1,7,3,184000,1,3,6,3,0,0
6251,11053,1,2,1,184000,1,1,4,3,0,0
6252,11054,0,6,2,184000,1,2,5,3,0,0
6252,11055,1,7,3,184000,1,3,6,3,0,0
6252,11056,1,2,1,184000,1,1,4,3,0,0
6253,11057,0,6,2,184000,1,2,5,3,0,0
6253,11058,1,7,3,184000,1,3,6,3,0,0
6253,11059,1,2,1,184000,1,1,4,3,0,0
6254,11060,0,6,2,184000,1,2,5,3,0,0
6254,11061,1,7,3,184000,1,3,6,3,0,0
6254,11062,1,2,1,184000,1,1,4,3,0,0
6255,11063,0,6,2,184000,1,2,5,3,0,0
6255,11064,1,7,3,184000,1,3,6,3,0,0
6255,11065,1,2,1,184000,1,1,4,3,0,0
6256,11066,0,6,2,184000,1,2,5,3,0,0
6256,11067,1,7,3,184000,1,3,6,3,0,0
6256,11068,1,2,1,184000,1,1,4,3,0,0
6257,11069,0,6,2,184000,1,2,5,3,0,0
6257,11070,1,7,3,184000,1,3,6,3,0,0
6257,11071,1,2,1,184000,1,1,4,3,0,0
6258,11072,0,6,2,184000,1,2,5,3,0,0
6258,11073,1,7,3,184000,1,3,6,3,0,0
6258,11074,1,2,1,184000,1,1,4,3,0,0
6259,11075,0,6,2,184000,1,2,5,3,0,0
6259,11076,1,7,3,184000,1,3,6,3,0,0
6259,11077,1,2,1,184000,1,1,4,3,0,0
6260,11078,0,6,2,184000,1,2,5,3,0,0
6260,11079,1,7,3,184000,1,3,6,3,0,0
6260,11080,1,2,1,184000,1,1,4,3,0,0
6261,11081,0,6,2,184000,1,2,5,3,0,0
6261,11082,1,7,3,184000,1,3,6,3,0,0
6261,11083,1,2,1,184000,1,1,4,3,0,0
6262,11084,0,6,2,184000,1,2,5,3,0,0
6262,11085,1,7,3,184000,1,3,6,3,0,0
6262,11086,1,2,1,184000,1,1,4,3,0,0
6263,11087,0,6,2,184000,1,2,5,3,0,0
6263,11088,1,7,3,184000,1,3,6,3,0,0
6263,11089,1,2,1,184000,1,1,4,3,0,0
6264,11090,0,6,2,184000,1,2,5,3,0,0
6264,11091,1,7,3,184000,1,3,6,3,0,0
6264,11092,1,2,1,184000,1,1,4,3,0,0
6265,11093,0,6,2,184000,1,2,5,3,0,0
6265,11094,1,7,3,184000,1,3,6,3,0,0
6265,11095,1,2,1,184000,1,1,4,3,0,0
6266,11096,0,6,2,184000,1,2,5,3,0,0
6266,11097,1,7,3,184000,1,3,6,3,0,0
6266,11098,1,2,1,184000,1,1,4,3,0,0
6267,11099,0,6,2,184000,1,2,5,3,0,0
6267,11100,1,7,3,184000,1,3,6,3,0,0
6267,11101,1,2,1,184000,1,1,4,3,0,0
6268,11102,0,6,2,184000,1,2,5,3,0,0
6268,11103,1,7,3,184000,1,3,6,3,0,0
6268,11104,1,2,1,184000,1,1,4,3,0,0
6269,11105,0,6,2,184000,1,2,5,3,0,0
6269,11106,1,7,3,184000,1,3,6,3,0,0
6269,11107,1,2,1,184000,1,1,4,3,0,0
